,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
13014,U-6a7edd,S-a9ca9b,2023-09-23,feature_11,9,4140,2,True,2023-09-23,False
13015,U-309374,S-7501c9,2024-06-08,feature_10,5,2750,0,False,2024-06-08,False
13016,U-1dca00,S-013f5c,2023-05-04,feature_23,8,3448,3,False,2023-05-04,False
13017,U-b5e0fe,S-511e50,2024-10-01,feature_25,12,228,0,False,2024-10-01,False
13018,U-bff8f6,S-e1dc0b,2023-02-25,feature_12,10,5730,0,False,2023-02-25,False
13019,U-dd7332,S-196c1e,2023-10-16,feature_20,11,5236,0,False,2023-10-16,False
13020,U-6acd19,S-559e85,2023-01-20,feature_25,7,2044,1,False,2023-01-20,False
13021,U-cb07f0,S-90a6c9,2023-03-22,feature_14,10,2500,0,True,2023-03-22,False
13022,U-75b2e0,S-195cd5,2024-05-26,feature_34,8,1336,2,False,2024-05-26,False
13023,U-fd036c,S-738d4a,2023-06-08,feature_18,9,2655,2,True,2023-06-08,False
13024,U-17d0b5,S-4d8a27,2023-08-26,feature_21,14,700,0,True,2023-08-26,False
13025,U-b0ab3f,S-9ce22d,2024-07-13,feature_34,9,2916,0,False,2024-07-13,False
13026,U-b8b1dd,S-1b8454,2024-08-29,feature_16,8,1864,0,False,2024-08-29,False
13027,U-bf6fab,S-0a59be,2023-01-28,feature_26,14,2142,1,False,2023-01-28,False
13028,U-366302,S-7863b1,2023-07-21,feature_35,8,1248,3,False,2023-07-21,False
13029,U-81190a,S-6da42f,2024-09-27,feature_8,7,1015,0,False,2024-09-27,False
13030,U-264028,S-d9e0d1,2023-10-30,feature_31,15,7785,0,False,2023-10-30,False
13031,U-fd0db1,S-53ff75,2023-10-13,feature_23,4,1068,0,False,2023-10-13,False
13032,U-1e528b,S-b32a70,2024-03-05,feature_1,8,1608,0,False,2024-03-05,False
13033,U-9245f1,S-474b5a,2024-10-26,feature_35,6,2556,0,False,2024-10-26,False
13034,U-3209c6,S-1f0d7f,2024-01-30,feature_24,4,768,0,True,2024-01-30,False
13035,U-abbd2e,S-d5605e,2024-09-03,feature_39,13,4199,0,False,2024-09-03,False
13036,U-aacde9,S-59edf9,2023-04-27,feature_12,11,4697,0,False,2023-04-27,False
13037,U-fc22f1,S-1a0f22,2023-11-26,feature_19,12,6444,0,False,2023-11-26,False
13038,U-af10ea,S-e1ee60,2024-04-16,feature_32,8,1056,1,True,2024-04-16,False
13039,U-8d9bfd,S-4b26c5,2023-12-22,feature_39,7,609,0,False,2023-12-22,False
13040,U-263815,S-94fc5d,2024-09-30,feature_38,12,3288,2,False,2024-09-30,False
13041,U-fd9174,S-6cafdf,2023-08-21,feature_26,8,2472,0,False,2023-08-21,False
13042,U-6fc1c0,S-8a74bb,2024-11-26,feature_29,12,5844,0,False,2024-11-26,False
13043,U-1f3a36,S-0b7de7,2024-08-15,feature_7,8,1016,0,False,2024-08-15,False
13044,U-c78cf8,S-d859b7,2024-05-29,feature_19,13,4186,0,True,2024-05-29,False
13045,U-701edb,S-c64e87,2023-04-30,feature_17,8,3696,1,False,2023-04-30,False
13046,U-1b7cd3,S-486088,2024-07-23,feature_12,7,1456,1,False,2024-07-23,False
13047,U-cea56b,S-720c17,2024-12-01,feature_38,12,4692,0,False,2024-12-01,False
13048,U-4d13b1,S-ec41f7,2024-04-28,feature_10,10,3660,0,False,2024-04-28,False
13049,U-1a42b4,S-b95b76,2024-07-13,feature_9,8,4264,0,False,2024-07-13,False
13050,U-20c621,S-8e3b74,2024-12-05,feature_17,13,2327,0,False,2024-12-05,False
13051,U-8134aa,S-ac1f01,2023-05-01,feature_33,14,476,0,False,2023-05-01,False
13052,U-0748a3,S-670476,2024-01-05,feature_21,10,980,0,True,2024-01-05,False
13053,U-0ec662,S-f5efe4,2024-07-09,feature_39,12,6996,0,False,2024-07-09,False
13054,U-f189a9,S-a5a9b8,2023-04-29,feature_11,11,1276,0,False,2023-04-29,False
13055,U-213e7f,S-2d7947,2023-11-10,feature_20,9,4131,0,False,2023-11-10,False
13056,U-93b80b,S-c3b622,2024-03-09,feature_15,13,5265,0,False,2024-03-09,False
13057,U-b49170,S-f3d5d7,2023-05-08,feature_33,12,2724,0,False,2023-05-08,False
13058,U-69984b,S-3ffd93,2023-01-25,feature_20,13,6162,0,False,2023-01-25,False
13059,U-2ef1e6,S-64bd69,2024-12-27,feature_11,9,1818,0,False,2024-12-27,False
13060,U-d1c41c,S-dc8c2f,2023-05-07,feature_11,14,5264,0,False,2023-05-07,False
13061,U-3d8507,S-48a54e,2024-01-21,feature_33,8,1552,0,False,2024-01-21,False
13062,U-04abe9,S-8c61f4,2023-05-21,feature_1,18,4122,1,False,2023-05-21,False
13063,U-0d0d7a,S-69b070,2024-06-10,feature_8,12,3012,0,False,2024-06-10,False
13064,U-ddd36d,S-54d8cf,2024-09-26,feature_22,11,979,2,False,2024-09-26,False
13065,U-a0c965,S-d6dc7a,2024-10-11,feature_12,13,3575,0,False,2024-10-11,False
13066,U-c8619a,S-33598f,2023-06-03,feature_17,8,296,0,False,2023-06-03,False
13067,U-6ecf78,S-4e00a0,2024-01-06,feature_33,8,4672,0,False,2024-01-06,False
13068,U-24776d,S-d83789,2023-06-27,feature_15,7,2632,0,False,2023-06-27,False
13069,U-17a925,S-9d8ac4,2023-03-06,feature_37,14,7420,0,False,2023-03-06,False
13070,U-554590,S-d61866,2023-11-18,feature_23,13,2145,0,False,2023-11-18,False
13071,U-47adf0,S-0c56e1,2024-09-06,feature_10,9,4086,0,False,2024-09-06,False
13072,U-a3dfe9,S-02b754,2023-02-04,feature_12,9,3402,0,False,2023-02-04,False
13073,U-7671a1,S-d9e0d1,2024-07-18,feature_19,7,2576,0,False,2024-07-18,False
13074,U-15574c,S-d1fb2e,2023-11-24,feature_21,11,3256,0,False,2023-11-24,False
13075,U-02250d,S-5e5ff0,2023-06-11,feature_3,15,5010,0,True,2023-06-11,False
13076,U-b6e557,S-15582c,2024-05-29,feature_29,13,2431,1,False,2024-05-29,False
13077,U-d5e77a,S-4b15c4,2023-04-24,feature_12,7,3647,1,True,2023-04-24,False
13078,U-c878da,S-e133a5,2024-02-16,feature_29,10,2490,3,False,2024-02-16,False
13079,U-155798,S-ff582b,2024-10-29,feature_24,7,1722,0,False,2024-10-29,False
13080,U-4d2b65,S-0d8293,2023-01-30,feature_28,10,2250,0,False,2023-01-30,False
13081,U-7c7ca2,S-1f4db5,2023-07-31,feature_4,17,136,0,False,2023-07-31,False
13082,U-476ec8,S-e162d0,2024-03-27,feature_6,11,4037,0,False,2024-03-27,False
13083,U-eaed8f,S-a603dd,2024-05-03,feature_28,9,1782,0,False,2024-05-03,False
13084,U-378640,S-c51ab8,2024-09-01,feature_24,13,1651,1,False,2024-09-01,False
13085,U-536591,S-bdf4de,2024-02-28,feature_9,11,847,1,False,2024-02-28,False
13086,U-762c02,S-f3ff06,2024-12-08,feature_28,11,5379,0,False,2024-12-08,False
13087,U-8bfc6e,S-fec1cd,2024-07-24,feature_25,9,1935,0,False,2024-07-24,False
13088,U-b154e9,S-3112d0,2023-10-17,feature_32,5,285,4,True,2023-10-17,False
13089,U-d9ec0b,S-a24aa1,2024-10-20,feature_2,12,2664,0,False,2024-10-20,False
13090,U-27b4c6,S-24323f,2024-02-07,feature_16,8,4264,4,False,2024-02-07,False
13091,U-536899,S-f62f59,2024-11-14,feature_4,10,1350,0,False,2024-11-14,False
13092,U-5fd240,S-b156cf,2024-10-03,feature_33,10,4700,1,False,2024-10-03,False
13093,U-3dc08c,S-a583df,2024-11-28,feature_30,9,3114,0,False,2024-11-28,False
13094,U-3c8366,S-67595c,2023-09-22,feature_2,10,3460,0,False,2023-09-22,False
13095,U-629c5e,S-3af70e,2023-03-10,feature_35,14,7966,0,False,2023-03-10,False
13096,U-ad5e59,S-79bb4c,2023-12-06,feature_35,13,4394,0,False,2023-12-06,False
13097,U-6da6ce,S-d925e2,2023-07-10,feature_33,11,5841,0,True,2023-07-10,False
13098,U-3db2a2,S-480226,2024-02-04,feature_8,9,4149,0,False,2024-02-04,False
13099,U-7c8c3c,S-3965a4,2024-04-18,feature_18,4,1728,0,False,2024-04-18,False
13100,U-e38561,S-2aadef,2023-01-11,feature_16,11,3366,0,False,2023-01-11,False
13101,U-45ad92,S-d5d8ef,2023-01-01,feature_24,9,5211,0,True,2023-01-01,False
13102,U-9a0a43,S-cf59a0,2023-06-26,feature_34,11,5126,1,True,2023-06-26,False
13103,U-4951ad,S-64acb8,2023-08-30,feature_24,8,760,0,False,2023-08-30,False
13104,U-bbafdb,S-5b9bb9,2023-03-30,feature_38,9,2520,0,False,2023-03-30,False
13105,U-9763a0,S-e1db7e,2024-03-31,feature_17,8,2808,0,False,2024-03-31,False
13106,U-c572ac,S-c2a6cb,2023-01-21,feature_39,8,3944,0,False,2023-01-21,False
13107,U-b09c26,S-eec041,2024-03-13,feature_18,7,1883,1,False,2024-03-13,False
13108,U-773638,S-e27a20,2024-12-09,feature_31,8,624,4,False,2024-12-09,False
13109,U-34a144,S-b45a45,2024-11-27,feature_21,10,2390,3,True,2024-11-27,False
13110,U-c4fcd0,S-93ce26,2024-03-04,feature_7,5,520,0,False,2024-03-04,False
13111,U-1ad6b7,S-52d03a,2023-12-03,feature_22,13,2483,0,False,2023-12-03,False
13112,U-0d190b,S-4bfab2,2024-10-06,feature_2,11,1595,0,False,2024-10-06,False
13113,U-3e1dbf,S-ee30bb,2024-07-27,feature_12,11,660,0,False,2024-07-27,False
13114,U-2cd04d,S-68ecd5,2024-01-06,feature_36,10,700,0,True,2024-01-06,False
13115,U-682be7,S-5d299e,2023-08-23,feature_2,9,4779,0,False,2023-08-23,False
13116,U-553385,S-d232ad,2024-08-31,feature_23,12,2400,0,False,2024-08-31,False
13117,U-8bff88,S-81fe83,2023-03-18,feature_28,9,3024,3,False,2023-03-18,False
13118,U-758160,S-5c631b,2023-12-27,feature_9,10,1550,2,True,2023-12-27,False
13119,U-562de2,S-79af01,2023-09-27,feature_21,10,610,0,False,2023-09-27,False
13120,U-905967,S-fcab86,2024-08-01,feature_28,19,646,0,False,2024-08-01,False
13121,U-495972,S-a3cbd4,2023-03-18,feature_14,11,5544,1,False,2023-03-18,False
13122,U-65aa37,S-f429e0,2024-01-28,feature_30,13,221,1,False,2024-01-28,False
13123,U-b6e6d9,S-64ddbc,2023-03-05,feature_25,10,150,1,False,2023-03-05,False
13124,U-f91884,S-1d3af2,2023-02-24,feature_22,11,726,0,False,2023-02-24,False
13125,U-9102fd,S-92afb8,2023-10-24,feature_2,12,4416,0,False,2023-10-24,False
13126,U-d22f19,S-c17a35,2023-04-01,feature_35,16,3824,2,False,2023-04-01,False
13127,U-414cb2,S-814624,2024-07-18,feature_18,13,351,6,False,2024-07-18,False
13128,U-ce87fb,S-c657b6,2024-11-06,feature_19,11,3212,0,False,2024-11-06,False
13129,U-52a3ca,S-48aa95,2024-04-10,feature_40,7,175,5,False,2024-04-10,False
13130,U-7a7386,S-c86cb0,2023-07-26,feature_34,15,8745,0,False,2023-07-26,False
13131,U-0256fd,S-24cdb5,2023-11-25,feature_15,18,1944,0,False,2023-11-25,False
13132,U-3cb2d2,S-242e1b,2023-07-14,feature_10,14,4228,0,False,2023-07-14,False
13133,U-fc4538,S-26593b,2023-04-22,feature_23,12,4452,2,False,2023-04-22,False
13134,U-15c1fc,S-2bbf5c,2023-06-08,feature_19,6,522,0,False,2023-06-08,False
13135,U-61a02f,S-39e88c,2023-09-12,feature_17,7,595,0,False,2023-09-12,False
13136,U-3984f6,S-ad31b0,2024-07-19,feature_7,13,1898,2,True,2024-07-19,False
13137,U-a3fb3a,S-3e8909,2024-07-16,feature_37,3,423,0,False,2024-07-16,False
13138,U-98a9c6,S-0e6b77,2024-01-14,feature_35,11,2519,0,False,2024-01-14,False
13139,U-b8f9be,S-d7163c,2024-10-13,feature_12,11,5368,0,False,2024-10-13,False
13140,U-9d1eb6,S-bd1ee1,2024-07-03,feature_14,14,5936,0,False,2024-07-03,False
13141,U-40b97f,S-0896f4,2024-07-13,feature_21,10,4220,2,False,2024-07-13,False
13142,U-3b6657,S-8deb5f,2024-02-24,feature_40,16,4464,0,False,2024-02-24,False
13143,U-1bc96c,S-70b537,2024-02-20,feature_33,10,2850,3,False,2024-02-20,False
13144,U-f1dc2e,S-5df64f,2023-02-22,feature_39,9,2025,0,False,2023-02-22,False
13145,U-f826b1,S-302856,2024-09-26,feature_24,9,4572,1,False,2024-09-26,False
13146,U-ff9558,S-891976,2024-11-12,feature_38,9,3996,1,False,2024-11-12,False
13147,U-f3abcb,S-4815a3,2024-08-01,feature_7,7,1323,0,False,2024-08-01,False
13148,U-fc3a40,S-89c6dc,2024-08-31,feature_17,10,2670,0,False,2024-08-31,False
13149,U-d52247,S-617065,2023-09-19,feature_40,14,3178,0,False,2023-09-19,False
13150,U-3a20b9,S-59c5d7,2024-04-19,feature_36,5,1605,0,False,2024-04-19,False
13151,U-78b65c,S-92421b,2024-04-10,feature_33,11,3003,0,True,2024-04-10,False
13152,U-e23892,S-d3ecc2,2024-09-02,feature_4,9,1593,0,False,2024-09-02,False
13153,U-182241,S-7dab19,2023-03-01,feature_31,11,5390,2,False,2023-03-01,False
13154,U-8d1ade,S-5d299e,2023-11-14,feature_25,6,2052,0,False,2023-11-14,False
13155,U-9430e8,S-9e6a18,2024-10-31,feature_10,8,4592,0,False,2024-10-31,False
13156,U-59d5b3,S-3d7bed,2023-01-14,feature_5,7,581,0,False,2023-01-14,False
13157,U-ff6832,S-d7461b,2023-09-13,feature_29,11,4653,0,False,2023-09-13,False
13158,U-8f5ed9,S-175429,2023-02-02,feature_33,9,711,3,False,2023-02-02,False
13159,U-e000af,S-c62428,2024-12-29,feature_39,11,6127,0,False,2024-12-29,False
13160,U-21d368,S-8b721c,2024-12-12,feature_15,13,6357,0,False,2024-12-12,False
13161,U-54d17c,S-1cb993,2023-02-26,feature_8,7,826,1,False,2023-02-26,False
13162,U-66fbf5,S-63e282,2023-10-19,feature_30,9,72,0,False,2023-10-19,False
13163,U-74757a,S-7bf6d8,2024-11-01,feature_18,6,1728,3,False,2024-11-01,False
13164,U-15e937,S-eadebb,2023-09-19,feature_21,9,2160,0,False,2023-09-19,False
13165,U-954afc,S-c25e9d,2023-12-24,feature_26,10,4860,1,False,2023-12-24,False
13166,U-ef376b,S-6c9ec4,2023-04-02,feature_5,16,9296,1,False,2023-04-02,False
13167,U-e7b244,S-2a57b3,2023-03-19,feature_6,5,60,4,False,2023-03-19,False
13168,U-3e63de,S-66569a,2023-10-07,feature_24,11,1540,3,False,2023-10-07,False
13169,U-8917a5,S-c3ecd8,2023-12-29,feature_34,17,2380,3,False,2023-12-29,False
13170,U-9b0924,S-02ab8b,2024-02-21,feature_22,14,5180,0,False,2024-02-21,False
13171,U-2600c0,S-389426,2023-11-04,feature_28,10,1810,0,False,2023-11-04,False
13172,U-9b257d,S-f2537d,2023-01-01,feature_1,12,6600,0,False,2023-01-01,False
13173,U-4a0d56,S-0e43ee,2024-07-09,feature_34,16,7792,2,False,2024-07-09,False
13174,U-074367,S-0f15b7,2023-11-02,feature_7,20,6400,0,True,2023-11-02,False
13175,U-e2fa2b,S-ee3466,2024-04-13,feature_29,12,2088,0,False,2024-04-13,False
13176,U-ea0a69,S-19029a,2023-07-03,feature_33,9,3438,1,False,2023-07-03,False
13177,U-0a7318,S-09ada1,2024-03-15,feature_38,8,1592,0,False,2024-03-15,False
13178,U-5a2a2b,S-8ca9f0,2023-10-13,feature_37,14,3388,0,False,2023-10-13,False
13179,U-ab61fc,S-c3d2f9,2023-10-22,feature_35,10,5760,1,False,2023-10-22,False
13180,U-480439,S-e76e80,2023-02-15,feature_32,3,630,0,False,2023-02-15,False
13181,U-05617b,S-3dc066,2024-04-19,feature_27,10,780,3,False,2024-04-19,False
13182,U-d1c249,S-505db5,2024-11-22,feature_39,10,460,0,False,2024-11-22,False
13183,U-0247f6,S-a7360b,2024-04-03,feature_31,9,4203,0,False,2024-04-03,False
13184,U-5f2303,S-991f61,2023-04-01,feature_7,6,84,0,False,2023-04-01,False
13185,U-997b53,S-2186ea,2023-11-23,feature_13,8,3760,0,False,2023-11-23,False
13186,U-a6d1d1,S-57019e,2024-08-17,feature_15,7,1526,0,False,2024-08-17,False
13187,U-de565c,S-75fe32,2024-07-10,feature_21,10,1220,1,False,2024-07-10,False
13188,U-f27c8d,S-868325,2024-11-14,feature_5,11,3377,0,False,2024-11-14,False
13189,U-7259e1,S-cb853a,2023-10-08,feature_3,13,325,2,False,2023-10-08,False
13190,U-00d5f5,S-668cdc,2023-09-29,feature_28,8,3912,1,False,2023-09-29,False
13191,U-fe67af,S-c9199e,2023-08-21,feature_38,11,5214,0,False,2023-08-21,False
13192,U-655114,S-ae7a5d,2024-07-03,feature_6,9,999,0,False,2024-07-03,False
13193,U-269de0,S-5d6528,2024-05-31,feature_10,11,1133,2,False,2024-05-31,False
13194,U-8318da,S-e2e052,2024-03-25,feature_25,21,777,0,False,2024-03-25,False
13195,U-ea14a0,S-16dc40,2024-11-13,feature_37,6,2262,0,False,2024-11-13,False
13196,U-b345b5,S-691bff,2024-07-02,feature_30,8,408,0,False,2024-07-02,False
13197,U-4a605d,S-342037,2023-05-28,feature_24,5,1165,0,False,2023-05-28,False
13198,U-54c610,S-efcb1e,2024-04-24,feature_27,12,5052,1,False,2024-04-24,False
13199,U-cc9db6,S-94471b,2023-09-13,feature_9,14,5418,3,False,2023-09-13,False
13200,U-662da2,S-ce0d60,2024-08-24,feature_26,13,5148,0,True,2024-08-24,False
13201,U-9be1c2,S-f75ac4,2024-05-12,feature_1,9,1665,0,False,2024-05-12,False
13202,U-6f9d46,S-761518,2024-10-11,feature_31,10,2240,0,False,2024-10-11,False
13203,U-53614b,S-942caf,2023-05-11,feature_14,11,6248,0,False,2023-05-11,False
13204,U-24c4b9,S-3f82bc,2024-01-05,feature_30,9,1116,2,False,2024-01-05,False
13205,U-b9abc4,S-b112eb,2023-04-29,feature_26,11,4961,1,False,2023-04-29,False
13206,U-8dc3e8,S-f09b6c,2024-09-09,feature_25,11,4400,1,False,2024-09-09,False
13207,U-b1b475,S-649bb6,2024-10-07,feature_12,10,4940,0,False,2024-10-07,False
13208,U-c769ab,S-91cd9b,2023-09-29,feature_11,16,8656,0,False,2023-09-29,False
13209,U-722b01,S-85b7d7,2023-03-02,feature_17,11,1969,1,False,2023-03-02,False
13210,U-365a44,S-936a83,2024-07-09,feature_21,16,4848,1,False,2024-07-09,False
13211,U-b9d33b,S-5313fa,2024-02-08,feature_1,12,5004,0,False,2024-02-08,False
13212,U-ebc472,S-cb2ad3,2024-06-23,feature_37,18,6192,2,False,2024-06-23,False
13213,U-c8039e,S-e79dbc,2024-09-11,feature_39,10,2490,3,False,2024-09-11,False
13214,U-b990a9,S-deb65c,2023-03-14,feature_40,13,1079,3,False,2023-03-14,False
13215,U-eee515,S-fe6eb1,2023-07-13,feature_3,12,3468,6,False,2023-07-13,False
13216,U-e5749d,S-db0f41,2023-05-10,feature_7,8,3952,1,True,2023-05-10,False
13217,U-58a4a5,S-e7f571,2023-11-30,feature_14,5,1555,3,False,2023-11-30,False
13218,U-d90a2d,S-d7ee6f,2023-12-21,feature_27,18,4716,0,False,2023-12-21,False
13219,U-159d53,S-a3ab14,2023-01-15,feature_19,10,3240,0,False,2023-01-15,False
13220,U-95ae6d,S-9c1bcb,2023-06-22,feature_17,7,210,3,False,2023-06-22,False
13221,U-222741,S-41d4ca,2024-12-02,feature_19,13,1339,1,False,2024-12-02,False
13222,U-b4e206,S-487d18,2023-08-09,feature_6,12,5268,0,False,2023-08-09,False
13223,U-5500b1,S-8f4f5b,2023-10-22,feature_7,8,4024,0,False,2023-10-22,False
13224,U-8484fc,S-47ce2d,2023-02-24,feature_4,9,2079,0,False,2023-02-24,False
13225,U-15fa9c,S-e6c842,2024-03-27,feature_38,6,126,0,False,2024-03-27,False
13226,U-04aec6,S-6b97b7,2024-03-27,feature_18,9,1197,1,False,2024-03-27,False
13227,U-57473a,S-e7e013,2023-05-16,feature_3,4,1760,0,False,2023-05-16,False
13228,U-179dfc,S-4ef4fd,2023-01-22,feature_24,8,4136,0,False,2023-01-22,False
13229,U-d826bd,S-c97464,2024-12-11,feature_35,11,3718,1,False,2024-12-11,False
13230,U-e5eede,S-b362a5,2024-08-30,feature_1,17,2363,0,False,2024-08-30,False
13231,U-43c3ce,S-2e1ceb,2024-11-13,feature_38,13,1352,0,False,2024-11-13,False
13232,U-bb0eba,S-a01d87,2023-02-23,feature_33,7,3668,0,False,2023-02-23,False
13233,U-822587,S-22f096,2023-01-12,feature_29,8,1192,0,False,2023-01-12,False
13234,U-f682a5,S-0e9f1e,2023-06-03,feature_4,13,6409,4,False,2023-06-03,False
13235,U-6b1a54,S-c45df0,2023-08-29,feature_2,14,8106,2,False,2023-08-29,False
13236,U-36699e,S-bdf7c2,2024-04-18,feature_10,7,1120,0,False,2024-04-18,False
13237,U-43d39f,S-140813,2024-09-04,feature_28,21,8505,0,False,2024-09-04,False
13238,U-c8d812,S-fbc35d,2023-08-20,feature_18,9,2943,0,False,2023-08-20,False
13239,U-2c5b47,S-3f1bb5,2024-12-14,feature_28,7,476,0,False,2024-12-14,False
13240,U-3cbdc8,S-8d122e,2023-11-29,feature_3,13,650,0,False,2023-11-29,False
13241,U-edf335,S-8048cc,2024-01-16,feature_36,5,1675,0,False,2024-01-16,False
13242,U-9fc11c,S-383fc5,2024-08-12,feature_5,11,3333,1,False,2024-08-12,False
13243,U-460362,S-bc5908,2023-12-25,feature_5,14,6328,0,False,2023-12-25,False
13244,U-28c12e,S-aadf83,2024-08-21,feature_11,9,1062,0,False,2024-08-21,False
13245,U-f728ca,S-da164e,2024-03-27,feature_5,12,3984,1,False,2024-03-27,False
13246,U-3c5c2a,S-150c71,2024-02-20,feature_6,10,4990,0,False,2024-02-20,False
13247,U-97ad2a,S-20952f,2024-06-09,feature_27,6,2916,0,False,2024-06-09,False
13248,U-539107,S-43c2e3,2024-11-12,feature_38,7,3115,1,False,2024-11-12,False
13249,U-eb8460,S-12a13c,2023-09-04,feature_31,12,1776,2,False,2023-09-04,False
13250,U-eca4b4,S-e2d4e9,2023-03-11,feature_28,8,2128,0,False,2023-03-11,False
13251,U-57f465,S-3c5dab,2024-10-29,feature_21,6,1620,0,False,2024-10-29,False
13252,U-2ef9c1,S-64d203,2023-03-22,feature_16,7,1603,0,False,2023-03-22,False
13253,U-d77382,S-c25e9d,2024-11-12,feature_21,7,4004,4,False,2024-11-12,False
13254,U-e0e28b,S-9488ec,2024-12-18,feature_38,10,4220,0,False,2024-12-18,False
13255,U-734f48,S-bc4da7,2023-09-17,feature_36,13,1261,0,False,2023-09-17,False
13256,U-e8c16a,S-2ee7ec,2023-01-19,feature_3,12,3780,0,False,2023-01-19,False
13257,U-fe5c6f,S-ebfbbe,2024-01-29,feature_10,11,4235,0,False,2024-01-29,False
13258,U-d85352,S-d3d720,2024-08-03,feature_8,8,2768,0,False,2024-08-03,False
13259,U-39e45d,S-ed61a2,2024-10-20,feature_39,6,1500,1,False,2024-10-20,False
13260,U-406c58,S-dbc1ca,2023-12-18,feature_36,11,957,2,False,2023-12-18,False
13261,U-3f09c0,S-09950d,2024-05-26,feature_25,12,2088,0,False,2024-05-26,False
13262,U-c12140,S-71827b,2023-01-04,feature_18,14,6202,0,False,2023-01-04,False
13263,U-0c3387,S-2d63e2,2023-04-05,feature_2,11,770,0,False,2023-04-05,False
13264,U-d87fec,S-763384,2024-03-21,feature_5,5,2955,0,False,2024-03-21,False
13265,U-0adddf,S-bc0806,2024-06-03,feature_5,14,5446,0,False,2024-06-03,False
13266,U-12b765,S-9488ec,2024-06-25,feature_40,6,1272,2,False,2024-06-25,False
13267,U-0ec7b4,S-5f30ce,2024-08-10,feature_35,12,5352,0,False,2024-08-10,False
13268,U-00c2de,S-a8299c,2023-07-17,feature_28,4,1596,0,True,2023-07-17,False
13269,U-d1ae22,S-6ca46a,2023-11-03,feature_23,5,110,0,False,2023-11-03,False
13270,U-49b64a,S-f6cd70,2024-07-20,feature_5,10,5790,0,False,2024-07-20,False
13271,U-f90a7e,S-c27e9c,2024-07-26,feature_24,7,441,0,False,2024-07-26,False
13272,U-700d07,S-c3472f,2024-04-20,feature_20,11,2332,0,False,2024-04-20,False
13273,U-f4c031,S-224bca,2024-10-23,feature_5,12,2232,0,False,2024-10-23,False
13274,U-58b7f6,S-504bce,2023-03-09,feature_19,12,2100,4,True,2023-03-09,False
13275,U-ef3f93,S-4fc5ca,2023-04-10,feature_34,11,946,3,False,2023-04-10,False
13276,U-a31a4c,S-5c8af8,2023-11-16,feature_5,10,3400,3,False,2023-11-16,False
13277,U-46cd1e,S-eabdce,2023-03-10,feature_10,11,957,0,False,2023-03-10,False
13278,U-a278ca,S-5bb13f,2023-08-06,feature_35,14,6580,1,True,2023-08-06,False
13279,U-053c19,S-905752,2023-01-18,feature_3,7,2800,2,False,2023-01-18,False
13280,U-b711f4,S-17cfc4,2023-08-29,feature_11,11,5742,0,False,2023-08-29,False
13281,U-21d0fa,S-d5aded,2024-03-30,feature_39,13,4836,0,False,2024-03-30,False
13282,U-7cf740,S-3af429,2023-08-21,feature_30,11,5247,2,False,2023-08-21,False
13283,U-359221,S-c26c22,2024-03-22,feature_19,10,1100,2,False,2024-03-22,False
13284,U-e23894,S-3edc14,2024-07-17,feature_38,7,2240,0,False,2024-07-17,False
13285,U-6f3662,S-806d7b,2023-05-22,feature_3,8,3960,0,False,2023-05-22,False
13286,U-5208b5,S-c98905,2023-12-12,feature_39,14,3976,0,False,2023-12-12,False
13287,U-c12b8c,S-bf806d,2023-07-17,feature_32,10,3990,0,False,2023-07-17,False
13288,U-4263ca,S-6450ac,2024-08-21,feature_20,13,1118,0,False,2024-08-21,False
13289,U-e84277,S-0c0691,2023-08-31,feature_2,12,6348,0,False,2023-08-31,False
13290,U-3de185,S-5bb58e,2023-11-24,feature_24,7,1148,0,False,2023-11-24,False
13291,U-ac9ada,S-8dfd77,2024-01-19,feature_21,12,3624,0,False,2024-01-19,False
13292,U-9e51e2,S-b01b1c,2023-05-09,feature_11,10,5260,1,False,2023-05-09,False
13293,U-e787aa,S-ce7c30,2023-03-14,feature_17,8,784,0,False,2023-03-14,False
13294,U-3d5c52,S-d5bf88,2024-02-06,feature_13,21,3276,0,False,2024-02-06,False
