...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
NA,U-51ad21,S-a976%2)e,2023-10-19,feature$_40,7 ,2807,NA,TRUE,2023-10-19,FALSE
3888,%U-5d5a(c7 ,S-$398.1c7,2024-08-12,featur+e_22,18,5490,NA,FALSE,2024-08-12 ,FALSE
3889,U-31b947,S-b2409c,NA,*f*eatur!e_31,14,5138,0,FALSE,2023-03-28,FALSE
3890,.U-eb2369,S-$0567#75,2023-05-14,fe$ature_31,12,4272,0,FALSE,2023-05-14,NA
3891,U-e*4c6_7@3 ,S-+0d9-3fe,2024-05-27,feature_1,NA,187,0,NA,2024-05-27,FALSE
3892,#U&-c9594c,S-a24d+b6,2024-02-29,(featu@re_@5,15,6930,3 ,FALSE ,2024-02-29 ,FALSE
3893,U-5c6f8b,S-91b@63c ,NA,NA,NA,5247,0,FALSE,NA,FALSE
3894,U-01c867 ,S-10a1b5 ,NA,f)ea*ture_19,11,3641,NA,NA,2024-11-09 ,FALSE
3895,@U+-a6b2a7,&S*-60511+5,2023-07-08,feature_15,11 ,NA,NA,FALSE,2023-07-08,FALSE 
3896,U-+694776,S-2ba4ee,NA,feature_14,10,5690,2,FALSE,2024-02-24,FALSE
3897,U-63c&e15,S-40d8@7e,2023-06-16,feature_^28,12 ,NA,0,FALSE,2023-06-16,FALSE
3898,U-c6(5e6a,S-183%46_0,2024-09-12,fea.ture_3*2,17,1666,NA,FALSE,2024-09-12,FALSE
3899,NA,S-e23fd8,NA,feature_6,10,NA,0,FALSE,2023-02-24,FALSE
3900,U-9084(C0,S-2214C6,2024-04-21 ,FEATURE_36 ,9 ,990,0,FALSE,2024-04-21 ,FALSE
3901 ,NA,S-87_5^cf3,2024-11-30,feature#_&40,12,3540 ,0,FALSE,2024-11-30,FALSE
3902,NA,S-92e1fc,NA,f)eature_26,15,1215,NA,FALSE,2024-04-04,FALSE
3903,U-872d%1(5,S-4c8ab8,2023-02-11 ,feature_18,14,8176,0,FALSE ,2023-02-11,FALSE
3904,U-!21c7b4,S-62fb8!e,2024-07-26,feat!ur$e_19,8,776,0,FALSE,2024-07-26 ,FALSE
3905,NA,S%-2c80ba,2023-06-27,feature_16,NA,2600,1,FALSE,2023-06-27,FALSE
3906,U-cc6cc8,NA,2023-06-03,feature_3+5,7,NA,0,FALSE,2023-06-03,FALSE
3907,NA,S-a7a7^c7 ,2024-05-09,feature_11,14,7728,2,FALSE ,2024-05-09,FALSE
3908,U-e930e8,S-@0027d3,2024-12-31,feature_23,4,1680,NA,FALSE,2024-12-31,FALSE
3909,U-27302*a,S+-2bc860,2024-08-10,feature_36,6,792,0,FALSE ,2024-08-10,FALSE
3910,U-3bd4&e-c,S-4eef1a,2023-02-19,&feature_9,NA,NA,1,FALSE ,2023-02-19,FALSE
3911,NA,s-890baf,2024-01-23,NA,11,5192,2,false,2024-01-23,false
3912 ,U-ddcd12,S-!f4e6c0 ,2023-04-09,fe(atur@e_6,7,2478,1,FALSE,NA,FALSE 
3913,U-6@81f88,S-0849$30,2024-07-27,feature_%9,9,639,0,FALSE,2024-07-27,FALSE
3914,U-e#30e1c,S-b3f2cb,2024-04-24,feature_3,13,7007,0,FALSE,2024-04-24,NA
3915 ,U-c5663e,S-!f#180b5,NA,feature_5,NA,70,1,FALSE,2023-10-12,FALSE
3916,U-3#913e1,S-404132,2024-08-13,!feature_8,10,1230,0 ,FALSE,2024-08-13,NA
3917 ,U-0a129f,S-fcc241,2023-05-03,f(eature_5,11,3432,0 ,FALSE,2023-05-03,FALSE
3918,NA,S-66a6@25 ,2023-09-21,feature_17 ,11,4345,0,FALSE,2023-09-21,FALSE
3919,U-5_54cbc,S-d@2e$00a,2023-04-16,feature_38,12,6252,0,FALSE,2023-04-16,NA
3920,U-c1&f7de,S-0ba1fe,2023-03-03,fe@atu^re_37,NA,4730,1,FALSE,2023-03-03,FALSE
3921,U-379b3e ,S-1f5faf,2023-11-07,feature_12,11,3454,2,FALSE,2023-11-07,FALSE
3922,U-295c2e,S-4ea564,2023-08-06,feature_34 ,11,6204 ,3 ,NA,2023-08-06,NA
3923,U-9c_0fe4,S-5f255*4,NA,NA,11 ,2761,0,FALSE,2024-12-28,FALSE
3924,NA,S-c796c1,2024-11-16,fe^atur*e_31 ,7,2128,0,FALSE,2024-11-16,FALSE
NA,U-446cc_c,S-510e*0)7,2024-11-21 ,featur#e_-32,7,3318,0 ,FALSE,2024-11-21,FALSE
NA,U-eba2-6c,S#-a805a5,2023-02-27 ,feature_3.1,8,4624,3,FALSE,2023-02-27,FALSE
3927,U-897+e57,S@-26da3@5 ,2023-05-04 ,fe)atur-e_10,NA,NA,0,FALSE,2023-05-04,FALSE
3928,$U-!89a62c,S-&7e2e5c,2023-06-26,featu*re_-22,4,NA,NA,FALSE,2023-06-26,FALSE
3929,U-b8525d,S-972512,2023-03-30,feature_36,12,432,2,FALSE,2023-03-30,FALSE
NA,U-5a109a,S-92b77f,2023-06-17,NA,14,5880,0,FALSE,2023-06-17,FALSE
3931,U-9a7c4d,S-983266,2024-08-08,feature_3%8,NA,1056,0,TRUE,2024-08-08,FALSE
3932,U-ca^acd4,S-c4cef7,2024-11-12,f*eatu^r_e_26,11,4686,2,FALSE,2024-11-12,FALSE
3933,u-55162c,s-327e7c,NA,feature_35,9,4005,0 ,false ,2023-06-01,false
3934,NA,S--6C1CA6,2023-07-28,FEATURE_36,17,3825,0 ,NA,2023-07-28,FALSE
3935,U-dc)7f31,S-73cd99,2024-10-24,feature_2_4,10,4750,0,TRUE,2024-10-24,FALSE
3936,!U-_d1572b,S-de%3416,2024-02-24,featur%e_20,9,NA,0,FALSE,2024-02-24,FALSE
3937,U%-c075b0,S-!83d49e,2023-05-17,feature_7,14,84,2,FALSE,2023-05-17,FALSE
3938,U-cda4)9e ,S-628729,2023-07-13,NA,10 ,140,2,FALSE,2023-07-13 ,FALSE
3939 ,U-^f35bc6,S-e560.37,2023-01-22,feature_29,NA,572,0 ,FALSE,2023-01-22,FALSE
3940,U&-e0bea8,S-28e49.1,2024-05-14,feature_34,7,469,0,FALSE,2024-05-14,FALSE
3941,U-c88c5e,S^-57$6519,2024-10-08,featur&e_33,9,NA,0,FALSE,2024-10-08,FALSE
3942,U)-8212d3,S-49(7#428,2024-08-16,NA,10 ,1730,NA,FALSE,2024-08-16 ,FALSE
3943,U-99-0f5f,S-+3cc163,NA,featu)re_3,10,5890,0 ,FALSE,2024-05-25,FALSE
3944,U-64b3ca,S-4e5)63b,2023-08-29,featu_re_18,12,6252,2,FALSE,2023-08-29,FALSE
NA,U-c5f7c&d,S-5e^8d9f ,2024-08-31,feature_10,12,NA,0,FALSE ,2024-08-31,FALSE
3946,U-4db16a,S.-d#a2f0b,2023-11-08,feature_35,NA,7280,0,FALSE,2023-11-08,FALSE
3947,U-0f!02c3,S-^1712e6,2024-12-01,NA,NA,3816 ,0,NA,2024-12-01,FALSE
3948,U-1ebf58,S-bc0806,2023-03-02,fea^ture_31,NA,4172,0,FALSE,2023-03-02 ,FALSE
3949,U-b47891,S-c14!f97,2023-12-15,feature_26,10,3290,2,FALSE,2023-12-15,FALSE
3950 ,u-5#0d9e4,s-2565f0,2023-05-17,feature_28,10 ,4870,1,false,2023-05-17,false
3951,U-b0b+8-09,S-&31d9ee,2024-01-05,feature_1)8,14,1344,5,FALSE,2024-01-05,FALSE 
3952,NA,-S-fa(e195,NA,featur!e_11 ,12 ,6228,0,TRUE,2024-06-06,FALSE
3953,U-bf6d36,S-5e558a,2024-04-02,feature_38,13,3666,0,FALSE,2024-04-02,NA
3954,U-4949F4,S-08E560,NA,FEATURE_37,NA,2178,0,FALSE,2024-05-03,FALSE
3955,U-3969!5d,S-4c82da ,2023-02-11,feature_13,NA,2871,0,NA,NA,FALSE
3956,U-818F3B,S-2AAFA6,2023-05-16,FE!AT%URE_10,9,603,0,NA,2023-05-16,FALSE 
3957,NA,S-b893.05,2024-03-23,feature_12,11,4521,1 ,TRUE,2024-03-23,FALSE
3958,U-2f64bb ,S-a60299,2023-03-01 ,fe%ature_14,15,1995,0,FALSE,2023-03-01,FALSE
3959,U^-0bb!651,S(-af4e84,2024-11-10,f@eatu_re@_17 ,8,2864,1,FALSE ,2024-11-10,FALSE
3960,U-1de0f7,NA,2024-01-16,featu#re_29,8,1864,1,FALSE,2024-01-16,FALSE 
3961,U(-f50dc5,NA,2023-01-11,fea-ture_40,11,418,1,FALSE,2023-01-11,NA
3962,U-55c181 ,S--620b62,2023-09-22,feature_3,14,5530,1 ,FALSE,2023-09-22,FALSE
3963,U-19B3FB ,S-+B8%EE76,2023-12-10 ,NA,7,3136,0,FALSE,2023-12-10,NA
3964 ,U-01ad3*0,NA,2023-12-18,feature_1(0,10,1570,0,FALSE,2023-12-18,NA
3965,.U-3_9%5fed,$S-76767f,2024-04-21,feature_26,NA,5445,0,FALSE,2024-04-21,FALSE
3966,U-44^9c00,NA,2023-05-06,NA,15,5325,NA,FALSE,2023-05-06,FALSE
3967,U-5bdf!7$7,S(-2c5)3ad,2023-07-24,%feature_31,13,7709,0,FALSE,2023-07-24,FALSE
3968 ,U-a3)9a21,S-3575@2e,2023-01-26,feature!_4,8,2968 ,0 ,TRUE,NA,NA
3969,U-2cbc02,*S-244df8,2024-02-14,.feature_27 ,NA,2180,0,FALSE,NA,FALSE
3970,U-f700f5 ,S-38191%7,2023-05-20,feat(ure_32,NA,4490,0,FALSE,2023-05-20,FALSE
3971,U-706d62,S-ac6f24,2023-08-11 ,NA,8,1096,4,FALSE,2023-08-11 ,FALSE
3972,U(-c7dd58,S-172953,2024-06-29,feature_23,9,3726,NA,FALSE,NA,FALSE 
3973,U-aeb_d32,S-13a013,2024-06-16,NA,5,2405,4,FALSE,2024-06-16,NA
3974,U-%0cbdc7,S-ccf11b,2023-08-13,feature(_32,14,2590,2,FALSE,2023-08-13,FALSE
3975,U-(4ac790,S-f1f(a8b,2023-12-12,feat-ur@e$_38,12,2604,1,FALSE,NA,FALSE
3976,U-393941,S-9220c9,2023-02-06,feature_15,15,3585,0,TRUE,2023-02-06,NA
3977,U-aceb0f,S-5aa854,2024-12-16,featur@e_4,10 ,120,NA,FALSE,NA,FALSE
3978,U-26d25f,.S-d+1f-7ad,2024-12-10,feat)ure__38,NA,2268,0,FALSE,2024-12-10,FALSE
3979,u(-889d79,s-eff018,2024-11-01,feature_14,11,2882,0,false,NA,false
3980,NA,S-bdd4c5,2023-07-29,fe)atur*e_29,12,NA,3,FALSE,2023-07-29 ,FALSE
3981,U*-42$58b1,S-59fe1d,2023-07-22,feature_@13,11,NA,1,FALSE,2023-07-22,FALSE
3982,(U-ebc019,S-fe910-d,2024-11-30,feature_8 ,15,8325,0,FALSE,2024-11-30,FALSE
3983,U-$7c1_f59 ,S(-49_9ea3,2023-08-04,NA,11,3212,0,FALSE,NA,FALSE
3984,U-$5e4620 ,S-0380a3,2024-02-13,fe$a%ture_6,9,1215,1,TRUE,2024-02-13,FALSE
3985,U&-7a2630,NA,2024-10-23 ,feat*ure_32,14,7910,NA,FALSE,2024-10-23,FALSE
3986,)U-8a5643,S-8b9889,2023-10-03,$feature_30,10,2290,0,FALSE,NA,FALSE
3987,!U-6)55cdd,S-d49a8%f,2023-04-14,feature_38,11,5951,0,TRUE,2023-04-14,FALSE
NA,U-40662e,@S-a-2ee32,NA,fea_ture_8,14 ,6902,0,FALSE,2024-12-04,FALSE
3989,U-ca3139,S-78554!e,2024-08-08,fea)ture_25,10,5580,1,FALSE,2024-08-08,FALSE 
3990,U-59)5a(6a ,&S+-183073,2024-10-30,NA,4,1228 ,0,FALSE,2024-10-30,FALSE
3991 ,U+-6ba)26d,S-^d&b7c1d,NA,feature_23,10,3190,1 ,FALSE,2024-12-23,FALSE
3992,U-FA7783 ,NA,2024-12-08 ,FEATURE_10,10 ,1030,1,FALSE,2024-12-08,FALSE
3993,NA,S-)1cf9b0,2024-05-16,feat!ure_35,12 ,NA,0,FALSE,2024-05-16,FALSE
3994,U-D27+D24,S-A312.9D,NA,FEAT%URE_11,11,4950 ,0,NA,2024-09-27,FALSE
NA,U-aae8c8,S-e$a)71b5,2023-01-31,feature_21,9,1944,0,TRUE,2023-01-31,FALSE
3996,NA,S-4bfe7b,2024-10-06,feature%_29,9 ,1863,0 ,FALSE,2024-10-06,FALSE
3997,U-2f177%c,S!-66bae1,2024-03-14,feature_3(4,NA,6564,NA,NA,2024-03-14,FALSE
3998,U-8e4843,#S-96b%b5c,2024-09-23,feat!u-re_14,NA,1918,0,FALSE,2024-09-23,FALSE
3999,U-cb0d6c,$S-07ace5,2024-06-22,featur$e_36,8,1784 ,0,FALSE,2024-06-22,FALSE
4000,U-^95bc6e,S-@ce9_32b,2023-02-08,feature_15,10 ,NA,1,FALSE,2023-02-08 ,FALSE
4001 ,U-2d2027,S-d302e2,2024-04-24 ,feat@ure_34 ,9,2043,0,TRUE,2024-04-24,FALSE
4002,U-A4#E7$F8,S-5A#4FB5,2023-03-24 ,FE*ATUR-E__24,12,336,0,FALSE,2023-03-24,FALSE
4003,NA,S-e7416c,2023-06-18,feature_7,10,5270,1,FALSE,2023-06-18,FALSE 
4004,U-f+812e^f,S-22^778a,2024-08-18,feature_(27,7,2506,1,FALSE,2024-08-18 ,FALSE
4005 ,NA,S-7e5af5,2023-03-24,f^eature^_2,10,1350,0,FALSE,2023-03-24,FALSE
4006,U-b4843)5,S-a959a3,2023-01-12,fe$at!ure_26,11,4961,0,FALSE,2023-01-12,FALSE
4007,$U%-ab9f5d,_S-109+e0c,2024-10-26,feature_34,10,4190,0,FALSE,2024-10-26 ,FALSE
4008,U-1dbe64 ,S-e1d553,2024-02-17,feature_3#0,9,2097,0,NA,NA,NA
NA,U-2c6f9a,S-6d&3477,NA,feature_27,8,3896,0,FALSE,2024-05-21,FALSE
4010,U-d-3c79f,S-d92159,2023-11-01,feature_37,7,4165,0,FALSE,2023-11-01,FALSE
4011 ,U-735c9%1,S-398291,2024-03-14 ,feature$_16,14,2100,0,FALSE,2024-03-14,FALSE
4012 ,NA,S-510e07,2024-08-20 ,feature*_23,12,1152,0,TRUE,2024-08-20,FALSE
4013,U-%225057,S-8cad7b,2023-08-25,feature_34,13 ,4511,2,NA,2023-08-25,FALSE 
4014,U-4dd99&3,S-3d10$43,2023-11-14,feature_10,12,5820,0 ,FALSE,2023-11-14,NA
NA,U-9e3$a9d ,S-9!4aaef,2023-06-22,feature_10,8,880 ,0 ,FALSE,2023-06-22,FALSE
4016,U-6f32_8&0,NA,2023-12-27,feature_37,8,NA,0,FALSE,NA,FALSE
4017,U-.6a2+983,S-6ce221,2024-11-24,fea(ture_.29,12,3684,1,FALSE ,2024-11-24,FALSE
NA,U-#1ed$8d9,S-!cd3f4_9,2024-08-09,featur#e_27,6,1428,0 ,FALSE,2024-08-09,NA
NA,U-a1cb1c,S--d&75e1f,2024-09-10,fe)ature_17,NA,3490,1,FALSE,2024-09-10 ,FALSE
4020,U-A9C09D,S-&9828EB,2023-10-23,*FEATU+RE_1 ,11,2310,NA,FALSE,2023-10-23,FALSE
4021,U-ddf_3b1 ,S-70%00&36,2024-07-30,feature_2$3,NA,2664 ,1,FALSE,2024-07-30,FALSE
4022,U-%214c6(2,S-a5d949,2024-02-29,fea%tu(re_24,11,4950,1,FALSE,2024-02-29,FALSE
NA,U-)d!d5bf2,S-511e50,2023-07-23,+featur*e_5,15,7290,0 ,FALSE,2023-07-23,FALSE
4024,U-73533)6,&S#-c03f87,2024-06-09,feature_32,4,908,0,FALSE,2024-06-09,FALSE
NA,U-fe1607,S-*61e%53d,NA,featu_re_^10,12,1176,0,FALSE,2023-02-24,FALSE
4026,U-411b7f,S-44f^453,2024-11-09,feature_10,18,8694,0,FALSE ,2024-11-09,FALSE
4027,U-b31353,S)-16ce94,2024-01-25,feature_25,8,1848,1,FALSE,2024-01-25,FALSE
4028,U-d2624b,S-df91#b0,2023-12-26,feature_25,8,NA,0 ,FALSE,NA,FALSE
4029,U-061a-a8 ,S-e6c#900,2024-12-22,fe^ature_12,10,1790,0,FALSE,2024-12-22,FALSE
4030,+U-6f2651,NA,2023-10-19,#f@eature_33,NA,4670,0,FALSE,2023-10-19 ,FALSE
NA,U&-bfb5da,#S-)f#c7e8.e,2024-07-31 ,feature#_%14,12,852,0 ,FALSE,2024-07-31,FALSE
4032,$U-988%8fc,S-19cb_09,2024-11-14,feature_26,10,100,1,FALSE,2024-11-14,FALSE
4033,U-d1ee5b,S-b6c0a0,2024-08-17 ,feat@u^re_8,12,468,0,TRUE,2024-08-17,FALSE
NA,U-4c27aa,S-58b1a2,2023-01-11,featu&r(e_2-0,10,5660,0,FALSE ,2023-01-11,FALSE
4035,U-f2a!b44,S-d6f31b,2024-03-17,feature_26,9,252,0,FALSE,NA,NA
4036,U-d548f8,S-e!6&c@e29,2023-08-01,fea#ture_10,8,3424,2,FALSE,2023-08-01,FALSE
4037,U-e3d.d2%2,S_-9181+51,2023-11-08,feature_29,11,6336,NA,FALSE,2023-11-08,NA
4038,_U-7658a1,S-bb84b1,NA,fea%ture_13,7,3395,NA,FALSE,2024-10-05,FALSE
4039,U-baa244,S--180ae3,2024-01-01,fea#ture_4+0,1,NA,0,FALSE,2024-01-01,FALSE
4040,U-.f5eb6.4 ,NA,2023-04-04,feature_31 ,12,5352,0,FALSE,2023-04-04,FALSE
4041,U-bb71+8d,S-a245f6 ,2024-09-23,fe-a)ture_2,14,NA,0,FALSE,2024-09-23,FALSE
4042,-U-5a0937,NA,2023-04-10,)feature_&27,13 ,NA,1,FALSE ,NA,NA
4043,U-1ddce1,S-7ab_68f,2024-10-15,feature_3-6,9,1035,0,FALSE ,2024-10-15,FALSE
4044 ,NA,S-6bf^7d7,2023-10-20,feature_23,13,6591,1,FALSE,2023-10-20,FALSE
4045 ,U-9$50C95,S-57F%1(A7,2023-10-06,FEAT(URE_27,13,5850,NA,FALSE,2023-10-06,FALSE
4046,U-@5942a7,S-cb85.3a,2023-11-04,NA,14,7140,0,TRUE,2023-11-04,FALSE
4047,U-%2cc7ce,S-89d5$8#6,2024-12-06 ,fe)ature_15,NA,3899,1 ,FALSE,NA,FALSE
4048,U-c7ae62,%S_-!2a53d5,2024-07-16,!feature_4,10,3380,1,FALSE,2024-07-16,FALSE 
4049,u-3dd799,s-5c4ef1,2024-05-28,feature_37,14,490,NA,false,2024-05-28,false
NA,U-2b67-cb,S-6def60,2024-02-03,f-eature_28,12,4296,0,FALSE,2024-02-03,NA
4051,NA,S-6643a2,2024-07-20,feature_13,14,6412,0,FALSE,2024-07-20,FALSE
4052,u-c71b2d,s-b48787,2023-11-07 ,featur^e_29,16,7328,0,false,2023-11-07,NA
4053,)U-a5#d658,NA,2024-08-30,feature_34,5,2785,3,FALSE,2024-08-30,FALSE 
NA,U-a$eb+c6b,S-e1820e ,2023-08-31,_feat_ure_29 ,4,1140,0,FALSE,2023-08-31 ,FALSE 
4055,U-2f#b@f14,S-461334,2023-09-28,f%eature_23,8,392,0,FALSE,2023-09-28,NA
4056 ,U-4*500c6,-S!-e%74ca1,2024-02-17,NA,6,1986,NA,FALSE,2024-02-17,NA
4057,NA,NA,2024-05-30,.FEATURE-_3 ,8,3272 ,0 ,FALSE,2024-05-30,FALSE 
4058,U-13cdde,NA,2023-11-28,f$eatu&re_4,12 ,NA,0,FALSE,2023-11-28,FALSE
4059,NA,S-2557d#9,2023-02-16,feat&ure_33,10,5890,0,FALSE,2023-02-16,FALSE 
4060,U-fc1c#7*8,S--4f43f%d,2024-11-20,#fea!ture_25,11,3212 ,0,NA,2024-11-20,FALSE
4061,U-cb*c9af,S-a54f87,2024-09-14,+feature_11 ,6,1656 ,0,FALSE,2024-09-14,FALSE
4062,u-1936@4b,s-78d%a0b,2023-11-02,feature_15,13,NA,NA,false,2023-11-02,false
4063,U-5afc27 ,S-4a8ce0,2024-06-25 ,feature_26 ,17,5814,0,FALSE,2024-06-25,NA
4064,U-63e8f9,S-be079b,2023-04-25,feature_1-2,NA,NA,0,FALSE,NA,FALSE 
4065,U-80EE08,S-C012.7D,2024-02-03,FE-ATURE._3,13,3185,0,FALSE,2024-02-03,FALSE
4066 ,U-dce7ff,NA,2024-04-07,feature+_5,9 ,90,1,FALSE,2024-04-07,FALSE
NA,NA,S-41d74#1,2024-07-13,NA,10 ,2190,0,FALSE,2024-07-13 ,FALSE
4068,U-84a57a,S-75!fe32,2023-11-14,featur+e_27,16,4832,0,FALSE,2023-11-14,FALSE
4069,U-d!0f2ac,S-.30fa6_f,2024-03-13,feature_1,9,2799,0,FALSE,2024-03-13,FALSE
4070,U-f7cd87,S-%da^f6aa,2023-03-02,feature_14,10,NA,0,FALSE,2023-03-02,FALSE
NA,U-5a53bf,NA,2023-09-23,feature_29,8,NA,NA,FALSE,2023-09-23,FALSE
4072,U-07e628,NA,2024-03-16,feature._38,12,1560,0,TRUE,2024-03-16,FALSE
4073,U_-90479f ,S-3fe1c3,2024-03-12,feature__6,11,2145,0,FALSE,2024-03-12,FALSE
4074,U-6084!34,S-8cfa7f ,2023-04-29 ,%feature_%22,10,500,0,TRUE ,NA,NA
4075,U-4ecabf,S-a36a36,2024-08-11,feature_26,6,1950,2,FALSE,2024-08-11,NA
4076,U-3f8dd@0,S-5#8cc+b4,2024-07-18,feature_27,15,NA,5,FALSE,2024-07-18,FALSE
4077,U-8be3.c3,S-9#24925,2024-10-15,NA,8,400,0,FALSE,2024-10-15,FALSE
4078,U-7860#b5,S-1^e83a6,2023-11-06,feature_#8,6,NA,0,FALSE,2023-11-06,FALSE
4079,U-246aa2,S-79e_254,2024-09-08,feature+_15,11,NA,0,TRUE,2024-09-08,NA
4080,U&-2d-1b78,S-9210e7,2024-01-17,feature_9,6,3366,NA,FALSE,2024-01-17,NA
4081 ,U-232a84,S-)e4cb85,NA,fe(ature%_26,11,66,NA,FALSE,NA,FALSE 
4082,U-23b05c,S-a0ba0c,2023-08-17,!feature_33,NA,2934,2,FALSE,2023-08-17,FALSE
4083 ,NA,S-f9d635 ,2023-01-01,feature_.2,4 ,704,1,FALSE,2023-01-01,FALSE
4084,U-.5cf1b7,S-b$805b2,2023-12-13 ,feature_31 ,7,1414,0 ,FALSE,2023-12-13,FALSE
4085,*U-@a31444,S-c7f25a,2023-01-12 ,feature_#7,8,288 ,0,FALSE,2023-01-12,FALSE
NA,U-8dfc86,)S-f4db1d,NA,featu^re-_19,10,3670,NA,FALSE,2023-07-08,FALSE
4087,U-400ad2,NA,2023-04-07,feature_35,5,495,0,FALSE,2023-04-07,FALSE
4088,U.-7d7b59,S(-269b4a,2024-07-26,feature_4 ,8,3192 ,0,NA,2024-07-26,FALSE
4089,U-6af318,S-bdf8bf,NA,feature_19,11,6446,0,FALSE,2024-09-04,FALSE
4090,U-012d1d,NA,2023-04-29,feature_13,NA,6225,0,FALSE,2023-04-29,FALSE
4091,U.-0b6139,S-f677d3,2023-02-07,feature_23,6,2094,0,FALSE,2023-02-07,FALSE
4092,u-257cc6,s-(e090ae,2024-08-12 ,featu&re_7,9,2088,0,false,2024-08-12,false
4093,U-6e95ed,S_-a83bc2,2024-02-26,feature_35,8 ,3624,5 ,TRUE,2024-02-26 ,FALSE
4094,U-c6c40f,S#-87^9b43,2024-05-28,feature_28,NA,8653,0,FALSE,2024-05-28,FALSE
4095,U-2%f4fbc,S-f6cd70,2024-05-09,featu$re_-1,10,5540,0,TRUE,2024-05-09 ,FALSE
4096,U-fb92f7,S-0cb6ed,2024-10-19,feature_)20,NA,1404,NA,FALSE,2024-10-19,FALSE
4097,U-88cc18,S-632acf,2023-07-28,^feature_11 ,9,5184,1,FALSE,2023-07-28,FALSE
4098,U-5!a828@2,S-dd8371 ,NA,feature_32 ,13,1404 ,0 ,FALSE,2023-01-18,FALSE
4099,U-06db15 ,S-a^44d30 ,2024-03-08,feature_6,15,2430,0 ,FALSE,2024-03-08,FALSE
4100,(U-d20c6*d,S.-db56d2,2023-08-14,+feature_14 ,8,NA,0,NA,NA,FALSE
4101,U-b4410(d,S-e162d0,2023-07-19,feature_18,10,5950,0,FALSE,2023-07-19,FALSE
4102,U-d4ca26 ,S+-86943&0,2023-06-17 ,fea$ture_9,12,576,0,FALSE,2023-06-17 ,NA
NA,U--f8#1456 ,S-7889d9,2023-09-29 ,feature_3,12,696,3,FALSE,2023-09-29,FALSE
NA,+U-9eba60 ,NA,NA,feature_5,5,2435,0,FALSE,2024-05-04,FALSE 
4105,U-e59f26,S-4260ed,2024-01-07,fe_ature_^3)4,9,5166,0,FALSE,2024-01-07,FALSE
4106,U-7b4f00,NA,NA,feature_10,1,464,2,FALSE ,2024-01-30,FALSE
4107,U-e7f3b3 ,NA,2024-07-07,NA,10,4020,1,FALSE,2024-07-07,FALSE
4108,NA,S-b9@0a53,2023-04-19,feature_5,8,1520,0,FALSE,NA,FALSE 
4109,_U-ae3@c49,)S-c5a146 ,2023-05-15,featur(e_3,10,2400,0,TRUE,2023-05-15,FALSE
4110,U-64c70f,S-1f3254,2024-02-02,f_eature_38 ,6,2304,1,TRUE,2024-02-02,FALSE
4111,NA,!S%-aaed3e,2024-03-15,NA,6,3042,0,NA,2024-03-15,FALSE
4112,NA,S-07-f282,2023-06-22 ,feature_8,9,NA,0,FALSE,2023-06-22,FALSE
4113,U-3f2df#1,S-cbf*8e8,2024-03-17,NA,12,828,0,FALSE ,2024-03-17,FALSE
4114,U-d46&a8b,S-c59502,2023-03-25,fea#ture_8,8 ,1112 ,0,FALSE ,2023-03-25,NA
4115,U*-522b46,S-89c7(ff,2024-11-26,f*eature!_40,14,3234,0 ,FALSE,2024-11-26,NA
4116,NA,S$-2F11BB,2023-03-02,FEATURE_12,13,4381,1,FALSE,NA,NA
4117,U-53360c,S!-56886a,2024-08-20 ,feat!ure_33,13,6656,0 ,FALSE,2024-08-20,NA
4118,U-131aec,S-08c&8e1,2023-05-19 ,feature_4,9,3996,1,TRUE,2023-05-19,FALSE
4119,U-0(A877E ,S-3@AB53*4,NA,NA,13,NA,0,FALSE,NA,FALSE
4120,U(-a43808,S-3b+5031,2024-09-06,fe@ature_2_8,6,3438,0,FALSE,2024-09-06,FALSE
4121,U-0fa309,S-29ccb8,NA,feat+ure_3&9,NA,1008,0,FALSE,2024-12-18,NA
NA,U-84da66,S-51d8db,2024-08-19,feature_25,6,690,0,FALSE ,2024-08-19,FALSE
4123,U-4341a3,S-5cda31,2024-02-19,NA,11,594,0 ,FALSE,2024-02-19,FALSE
4124,NA,S-ade2)d5,2024-01-03,feature_2,6,2142 ,2,FALSE,2024-01-03,FALSE
4125,*U#-&d0639e,S-f99f9e,2023-04-02,fea+ture_5,9,1341,NA,FALSE ,2023-04-02,FALSE
4126,U-4bd39*b,S-3e510d,2023-08-11,feature_)28,4,44,0,FALSE,2023-08-11,FALSE 
4127,U-ac5dd9,.S-1f15a2,2023-05-06,feat^ure^_26 ,6,1710,0,FALSE,2023-05-06,FALSE
4128,U-105@35e,S-d6d.433,2024-12-06,fe%ature_*36,6,108,1,FALSE,2024-12-06,NA
4129,U-%14*c!a5a,S-f61f42,2023-09-19,feature_27 ,11,NA,0,FALSE,NA,FALSE
4130,U-3d1^277,NA,2024-12-19,f+eat^ure_5,10,5160,NA,FALSE,2024-12-19 ,FALSE
4131,U-83^8719,S-0e3b$42,2023-09-20,feat!ure_3,10,5700,1,FALSE,2023-09-20,FALSE
4132,U-0C0BE0,S+-5163B!D,NA,FE^ATURE_28,5,2910,0 ,FALSE,2023-10-07,FALSE 
4133,U-9C90A5 ,-S-#C58.35%C,2023-09-27,FEATURE_18 ,14,8176,0,NA,NA,FALSE
4134,-U-8aac75,S^-^ab37ae,2023-01-31,feature_26,13,208,0,FALSE,2023-01-31,FALSE
