ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-617256 ,A-)6843f^2,2023-12-25,2023-12-25 12:00:00,12,medium,NA,3,FALSE
!T-^81da6#c,A-337b!c1,2024-11-21,2024-11-22 13:00:00,37,NA,78,3,NA
T-637137,A-2+b9@d3e,2023-08-28,2023-08-29 09:00:00,33,high,68,NA,FALSE
T-837699,A-751bd4,2024-02-22,2024-02-22 21:00:00 ,21,urgent ,174,5,TRUE
T-2.748bc,)A-0e9+66d,2024-01-16,2024-01-18 13:00:00,61,h!ig_h,73,NA,FALSE
T-53807)4,^A-6a!4e2d,2024-04-20,2024-04-20 22:00:00,22,*low ,156,NA,FALSE
T$-7480c9,NA,2023-01-05 ,NA,31 ,low,39,NA,FALSE
T-0d0fed,A-ff79f2,2023-12-30,2023-12-31 13:00:00,37,me^dium,29,NA,NA
T-a64b83 ,A-f97b9a,2023-04-19,2023-04-19 02:00:00,2,)urgent,NA,4,FALSE 
T-563a64,A-b9f5b1,2023-08-20,2023-08-21 01:00:00,25 ,(medium,15,3 ,FALSE
T-2cb775,A-e351e1,NA,2024-10-04 02:00:00 ,2,low,101,4,FALSE
T-c83359,A-920&8f0,2023-07-17 ,2023-07-17 20:00:00,20,low,25,3,FALSE
T-47$a586,A-c43359,2023-09-10,2023-09-10 02:00:00,2 ,high,43,4,FALSE 
-T-948932,(A-afa505,2023-03-14 ,2023-03-15 12:00:00,36,low,NA,NA,FALSE
T-8$7bb00,*A-c70870 ,NA,2024-08-19,24,mediu_m,62,3,FALSE
T-fd629f,A-d%c*c3f1,2024-08-23,2024-08-23 17:00:00,17,hig!h,52,NA,FALSE
T-04dbe2 ,A^-22-d9d(2,2024-07-16 ,2024-07-16 14:00:00 ,14,urgent,25 ,NA,NA
T-!b55b60,A-6592!80 ,2024-08-25,2024-08-25 22:00:00,22,low,50,5,FALSE
T-0721f7,A-a1b80b,2024-07-25,2024-07-26 12:00:00,36,low,15,5,FALSE
T-394a48,)A-296)d&7c,2023-05-14,2023-05-16 19:00:00,67,lo@w,170,NA,NA
T-9d7afa,!A-_86fc1d,2024-03-16,2024-03-16 19:00:00,19,urgent,30 ,NA,FALSE
T-!20&7054 ,A-331424,2023-03-30,2023-03-31 05:00:00,29,medi@um,43,NA,FALSE
T^-f8e692,A-ed+510f,2023-07-18 ,2023-07-19 02:00:00 ,26,NA,110 ,4,NA
T-80126)f ,A-9(4d-3d)a,2024-11-23,2024-11-23 16:00:00,16,_urgent,52,NA,FALSE
T-b-cd0e#b,A-b3f)e05,2023-04-12,2023-04-13 23:00:00,47,high,173 ,3,FALSE
T-5326+6e,!A-3&37b(c1,2024-05-03,2024-05-05 05:00:00,NA,high,NA,5,TRUE
T-2e22ae,A-69+b1#5$6 ,2023-02-11,2023-02-12 04:00:00,28 ,high,8,NA,FALSE
NA,#A-FD9422,2024-12-22,2024-12-24 04:00:00,52,URGENT,79,4,FALSE
T-3%ec5db,A-8ed5.dd,2023-05-20,2023-05-22,48,urgent,84,3,FALSE
T-(55400F ,A-84EBE4,2024-12-20,2024-12-20 05:00:00,5,MEDIU&M,133 ,4,FALSE
NA,A-18793f,2023-08-09,2023-08-10 20:00:00,NA,high,NA,5,FALSE
NA,A_-c16101,NA,2023-08-30 13:00:00,NA,high,23,NA,FALSE
T-9efe75,A-55f257,2024-07-12,NA,65,l*ow,13,5,FALSE
*T-#e4d183,A-#44dc8!3,2024-09-15,2024-09-16,24,low,6,5,FALSE
T-96c05(e,A-02fa^c6,2023-09-16,2023-09-16 10:00:00,10,mediu-m,53,NA,FALSE
T-7e7eb8,)A-d77f4c,2024-06-30,2024-07-02 06:00:00,54 ,NA,68,3 ,FALSE
t-8b710$d,a-b179bf,2023-02-28 ,2023-02-28 09:00:00,9 ,l$ow,6,NA,false
T-50ec38 ,A-de5@8ca,NA,2024-09-16 18:00:00,42,high,127,3,FALSE
NA,A-202.b67,2023-11-10,2023-11-10 08:00:00,8,urgent,23,5,FALSE
#T-*7eb%bc#c,A-ba6516,NA,NA,15,NA,71,NA ,FALSE 
T-4f7055,A-e61_e98,2023-04-16,2023-04-17 17:00:00,41,NA,117,3,FALSE
T-cc8d03,A-(69fad4,2024-07-19,2024-07-20 22:00:00,46,med%iu@m ,22,3,FALSE
T-c3.0d1%7,A-@7988d1,2024-09-07,2024-09-07 09:00:00,9,low,NA,5,FALSE
T-)f443cd,A-dcc3f1,2024-08-31,2024-09-01 15:00:00,39,urgent,86 ,3,FALSE
T-E(BB763,A-!F44180,2024-04-08 ,2024-04-10 13:00:00,61,URG*ENT,89,5,FALSE 
T-3(4ad09,A-%fab.e19 ,2023-03-01 ,NA,47,urgent,37,NA,NA
T-5c2e35 ,A-034368,2023-01-11 ,2023-01-12 09:00:00,33,u%rge*nt,123,NA,FALSE
T-afa081,A-9123ac,2024-11-22,2024-11-24 15:00:00 ,63,med!i-um,105,3,FALSE
T-3*67fe2,A-f17767,2023-05-21,2023-05-22 15:00:00,39,medium,125 ,3,FALSE
T-ef7c2f,A-*9#4d3da,NA,NA,43,urge^nt,NA,NA,FALSE
T-9ff*2ab,A-32fb1@4,2024-05-27 ,2024-05-27 17:00:00,17,%urgent,NA,NA,FALSE
T-!b6!fe#d7,A-798a+3f,NA,2023-12-20 21:00:00,NA,NA,9,NA,FALSE
T-16818f,A-139c3b,2024-12-15,2024-12-16 18:00:00,42 ,medium,131,4,FALSE
T-a41057,A-22f2df,2023-04-24 ,2023-04-25 01:00:00,25,&hi&gh,NA,NA,FALSE
T-&1^52c1d,A-779e4e,2024-11-03,2024-11-04 16:00:00,40,urgent,171,5,NA
%T-f17^009 ,A-309_e54,2024-09-24 ,2024-09-26 04:00:00,52,med_ium,71,NA,FALSE
^T-d!6$943a ,A-76fa4d,2023-07-09,2023-07-09 14:00:00,14,low,86,5,FALSE
+T-7a84fc,A-5a215a,NA,2024-09-14,NA,low,4,5 ,FALSE
-T-000c31 ,A-_3*ce5b8 ,2024-04-05,2024-04-05 21:00:00,21,urgent,65,NA,FALSE
^T-f5f28c,A-9badbd,2024-09-07,2024-09-08 10:00:00,34,lo%w ,149,5,FALSE
&T-1b7a8e,A-a7bd4-b,2023-11-11,2023-11-12 04:00:00,28,urgent,NA,NA,FALSE 
*T-964182,A-104f1a,2024-04-08,2024-04-08 11:00:00,11 ,medium,19 ,3,TRUE
T-fb59(aa,A-e08cd3,2024-04-29,2024-04-29 14:00:00,14,NA,96,NA,FALSE
NA,NA,2024-09-19,2024-09-20 02:00:00,26,medium,48,5,FALSE
T-173+d0c,A-f1f6.39,2024-05-29,2024-05-30 17:00:00,41,hi!gh,19,5,FALSE
T-9cbdc5 ,A-c222ab,NA,2024-10-28 09:00:00,9,m-e(dium,18,NA,NA
T-(534&A3#3,A-5C9849,2023-12-07,NA,53,LOW,12,NA,TRUE
&T-b87.a5a,A(-b.7724f,2024-07-24,2024-07-25 19:00:00 ,43,low,175,NA,FALSE
T@-76(d301,A-!e4144b,NA,2024-03-31 07:00:00,55,+urgent,178,4,FALSE
T-7d5bb9,A-c58f49 ,2024-09-18,2024-09-20 04:00:00,52,NA,31,NA,TRUE
T-ad72a6,A-3.4230&3 ,2024-03-03,2024-03-03 10:00:00,10,hig#h,10,NA,FALSE
T-370b82,A-71!2426,2023-11-24,2023-11-26 01:00:00,49 ,low,87 ,NA,NA
T--913bc6,A-600734,2023-11-02,2023-11-03 06:00:00 ,30,urgent,117,NA,FALSE
T-262)c36,A-869!02e,2023-05-19,2023-05-21 19:00:00,67,medium,165,NA,FALSE
T*-b68$5e1,A-02cd!81,2024-03-12,2024-03-13 13:00:00,37,!m%edium,111,NA,FALSE
T-1a19ef,A-2d1036,2024-09-19 ,2024-09-19 20:00:00 ,NA,^m$edium,98,5,TRUE
T-85c450,A-4^39b2f,2023-01-05,2023-01-05 05:00:00,5 ,low,67,NA,FALSE 
.T-b)0!0$6^3c,A-8b0451,2024-02-17,2024-02-17 23:00:00,23,high,NA,NA,FALSE
T-a0&d060,A&-9208f0,NA,2023-01-04 12:00:00,12,low,18 ,NA,FALSE
T-93f669,A-443f6f,2024-10-29,2024-10-30 12:00:00,36 ,NA,154,NA,FALSE
T-34d#eb_3,A-53#f4e*3,2024-05-16,2024-05-18 02:00:00,50,@high,150 ,NA,FALSE
&T--57f1af,A#-432483,2024-09-20,2024-09-22 03:00:00,51,urgent,128,NA,FALSE
T-ba59c!1,A-bbc(346,2024-09-05,NA,NA,medium,156,5,FALSE
T-7917a1 ,A-+8ed5dd,2024-06-09,2024-06-10 16:00:00,40,high,125 ,NA,FALSE
T+-d532cc,A-4f18f0,2024-08-04,2024-08-05 10:00:00,34,low,34,4,FALSE
T-d&e7b5&6,A-6f8)ad2,2024-11-15,2024-11-17 11:00:00,59,medium,3,5,FALSE
NA,A-96bbc6,2023-03-24 ,2023-03-26 16:00:00,64,h#igh,58,4,FALSE 
T+-f4b555 ,A-cbd1a3,2024-02-05,2024-02-06 08:00:00,32,medium,NA,NA,FALSE
NA,A-$e5d6ab,2023-07-10,2023-07-12 02:00:00,NA,high,9,NA,NA
T-810e51,*A-e_b*7c38,2024-07-14,2024-07-14 05:00:00,5,low,83,4,FALSE
T-A8.D3CC ,A-E983)02,2024-11-25,2024-11-26 18:00:00,NA,URG(ENT,57,4,FALSE
T-1c+e392,A-ad3abd,2023-12-28,2023-12-29 01:00:00,25,%urg)e%nt,164,3,FALSE
T!-8f5672,A-$c*37&601,2023-10-19,2023-10-21 11:00:00,59,NA,5,NA,FALSE 
T-4f^a65e,A-a09355 ,2024-06-03,2024-06-03 18:00:00,18 ,urgent,55 ,NA,FALSE
T-8d66fe,A-d40bf7,2023-01-04,2023-01-05 03:00:00,27,urgent,NA,5,FALSE
T-788eff,A-029+f)69,2024-04-18,2024-04-19 11:00:00,35,_urgent,131,3,FALSE
NA,NA,2023-05-22,2023-05-22 19:00:00,19,NA,167,5,FALSE
T-&30C6E3 ,NA,2023-11-17,NA,27,NA,30,5,FALSE
T-052718,A-241e7-5,2023-02-12,2023-02-12 08:00:00,8 ,me_dium,69,4,FALSE
T-08c!89b,A-3&09e%54,2024-04-27,2024-04-28 12:00:00,36,urgent,82,NA,FALSE
T-74e1b9 ,A-+0d_bdc6,2023-09-06,2023-09-06 21:00:00,21,low,138 ,NA,FALSE
T-2.0A&128,A-7988D1,2024-11-26,2024-11-27 21:00:00,45,NA,31,3,FALSE 
T-&d23a9b,^A-ad29)6b,NA,2023-07-23 07:00:00,31 ,urgent,95,5,FALSE
(T-c55d61,A-8ed5dd,2023-03-21,2023-03-21 06:00:00,6,high,8,NA,FALSE 
NA,^A-67be94,2024-05-04,2024-05-04 14:00:00,14,(high ,168,NA,FALSE
T-8ed20f,A-54d94a,2023-08-15,2023-08-15 18:00:00,18,medi-um,78,NA,FALSE
T-01d&c5a,$A-fd9!4#22,2024-03-10,2024-03-12 22:00:00 ,70,urgen!t,115,4,NA
T-279c10,A-1e6f$c3 ,2023-07-09,2023-07-10 09:00:00 ,33,hig+h,149,NA,NA
t(-a48070,a-85)6b1e,2024-02-10,NA,38,lo@w,111,NA,NA
T@-aa897f ,#A-751c58,2024-11-03 ,NA,41,@low,93,5,FALSE
T_-4.8d493,A-8145a0,2024-10-26,2024-10-27 15:00:00,39,+medi#um,NA,NA,FALSE
T-4d4a28 ,A-fd$9422,2023-07-14,2023-07-14 23:00:00,23,medium ,162 ,4,FALSE
T-1(41bed ,A-50f3f7,2023-12-16,2023-12-17 06:00:00,30,l(ow,2,NA,FALSE
t-ca5ab4 ,NA,2024-09-24 ,2024-09-25 15:00:00,39 ,urgent,98 ,NA,false
T-74be0c ,(A-bcf664,2024-11-16,2024-11-16 02:00:00,NA,high,4 ,4,FALSE
T-2968A#A,A-016043 ,2024-12-11,2024-12-13 11:00:00,59,LOW,NA,NA,FALSE
T-9fff22,A--b07346,2024-03-08,2024-03-10 04:00:00,52,medium,162 ,NA,FALSE 
T-6503b3,A-9123ac,2023-12-19,2023-12-21 18:00:00,66,high,24,5,FALSE
T-2e478d,A-6965e1,2023-06-19,2023-06-20 18:00:00,42,medium,175,NA,FALSE
T-6d+884)7,A-3a5ad8,2023-07-16,2023-07-18 02:00:00,50,urgent,27,NA,FALSE
T-245f39,A-e3bd71 ,2023-06-30,2023-06-30 19:00:00,19,u&rgent,105,NA,FALSE
t-c3e2dd,a-%202b67,2024-06-26,2024-06-28 21:00:00,69,NA,NA,4,false
NA,A-503d.5a,2024-11-20,2024-11-20 07:00:00,7,medium,54 ,NA,FALSE
T-42%f9@b6,A-+bcf66%4,2023-05-12,2023-05-12 12:00:00,12,NA,172,NA,FALSE
T-399cd5,A-%5#247b3,2023-03-30,2023-03-30 23:00:00,23,ur!g(ent,62,3,FALSE 
T-5c4e0!b ,A-c608c8,2023-09-23,2023-09-25 12:00:00,60,medium,39,3,FALSE
T$-611dd2,A-86902e,2023-07-22 ,2023-07-23 05:00:00,29,medium ,166,3,FALSE
NA,A-&2789e3,2024-11-10,2024-11-12 21:00:00,69,medium,74,4,FALSE
T-34025b,A-5c9849,2023-07-15 ,2023-07-17 22:00:00,70,NA,104,NA,FALSE
NA,A-55@f2#57,2023-02-27,2023-02-28 07:00:00,31,medium,160,NA,FALSE 
t-8c66%ed,a-7c83a1,2023-09-20,2023-09-22 17:00:00,65,@low,38,4,false
t-6e%55e5,a-$0f7d77,2023-06-05,2023-06-06 03:00:00,27,NA,48,5,false
NA,A-+1986%ca,2024-08-10 ,2024-08-11 17:00:00,41,.high,NA,NA,FALSE
!T-c25880,A-*9289f6,2023-06-01,2023-06-02 11:00:00,35,.medium,59,5,NA
^T-*c8$7e58,A-7!16841 ,2023-12-11,2023-12-13 16:00:00,64,low,102,5,FALSE
T-8d611d,A-(2e3bad,2023-02-08,2023-02-09 07:00:00,31,m+ediu&m,125,3,NA
T*-a7ddd2,A&-1ac5e0,2023-03-29,2023-03-31 12:00:00,60,hi)gh,169,NA,FALSE
T-e^44461 ,NA,2024-07-08,2024-07-09,NA,urge_nt ,5,4,FALSE
T-b2d0)25,A-(3793ee ,2024-06-26,2024-06-27 20:00:00 ,44 ,l%ow,176,NA,NA
T-65a1-0b,A-+ad3abd,2023-08-16,2023-08-16 13:00:00,13 ,medium,12,3 ,FALSE
T-0C9C88,A-0BAAC)2,2024-07-10,2024-07-12 05:00:00,NA,HIGH,89 ,5 ,FALSE
T-0ee%f43,A-fa2%041 ,2024-03-30,2024-03-30 16:00:00,16,low,99 ,3,FALSE
T-6(62a1c,A-e19ff6,2023-02-01,2023-02-02 08:00:00 ,32,urgent,74,5,FALSE
T-f37486,A-_7641d3,2023-02-03,2023-02-03 05:00:00 ,5,urgent,123 ,5,TRUE
T-633fa7,A-05(4577,2023-09-01,2023-09-02 22:00:00,46,urgent,70,4,FALSE
T-a291f6,$A-e9830-2,NA,2023-10-01,72,urgent,178,4,FALSE
T-bf9%878,NA,2024-11-15,2024-11-17 19:00:00 ,67,urg#e$n(t,15,3,FALSE
T-3345@a4,$A-6d-a850,2024-12-21,2024-12-23 09:00:00,NA,NA,112,NA,FALSE
+t-d99655 ,a-712533,2024-11-26,2024-11-28,48,high,104,NA,false
T-@2166d3,A-aa9511,2023-01-11 ,2023-01-13 08:00:00,56,high,136,4,FALSE
^T_-698b5a,A-d62e02,2024-05-04,2024-05-05 12:00:00,36,high,31,4,FALSE
T-4c47b4 ,A@-_f03140,2024-02-29,2024-02-29 08:00:00,8,l%ow,152,5,FALSE
T-7)da6%d5,#A-781$cc0,2024-12-17,2024-12-19 16:00:00,64 ,high,162,3,FALSE
T-5&e536f,A*-40906c,NA,2024-10-22 08:00:00,32,NA,91,NA,FALSE
T-b94ce2,A-1f559b ,2024-12-10,NA,42,-urgent,142,5,FALSE
T-&411de2,NA,2023-09-27,NA,69,low,7,NA,FALSE
T-458b18,A-22f!2df,2024-05-23 ,2024-05-25 22:00:00,70,urgent,60,5 ,FALSE
$T-+3171ab,A-4c5+6c9,2024-08-26,2024-08-26 09:00:00,NA,low,10,4,FALSE
T-5435e7,@A-7c83a1,2024-04-10,2024-04-12 08:00:00,56,high,140,NA,FALSE
T-9c0369,A-34ea2f,2023-09-24,2023-09-25 16:00:00,40,low,30,4,FALSE
T-4a_3162,A-bcbe98,2023-08-21,2023-08-22 07:00:00,31,urgent,112,5 ,FALSE
T-3e6e13,A-e1%462e,2024-08-02,NA,12,urgent,115,3,FALSE
T-d9*ea42,A-b11cd0,2023-05-23,2023-05-24 12:00:00 ,36,med%ium ,158,5 ,NA
T-c0b9bc,NA,2023-06-15,2023-06-16 07:00:00,31,+urgent,143,3,NA
T-ddae37,A-cc98!bc,NA,2023-03-24 10:00:00,NA,low,83,NA,FALSE
@T-ebb598,A-.8$4ebe4,2023-09-06,2023-09-08 19:00:00,67,low,132,4 ,NA
T-00+8e&20,A-b78bf8,2024-12-17,NA,49,%ur_gen*t ,94,NA,FALSE 
T-b41$d5c,NA,2023-09-15,2023-09-15 05:00:00,5,NA,71,NA,NA
T-*e45dfb ,A-0f6450,2023-04-08,2023-04-08 16:00:00,16,medi!um,173,4,FALSE
T-d6)f0ba,A-30%b4ca ,2024-05-15 ,2024-05-17 04:00:00,52,low,69,NA,NA
T-41e58d,NA,NA,2024-02-29 04:00:00,4 ,hi+gh,170,NA,NA
T-1@29715,A-54ecc2,2023-07-06 ,NA,70,@h@igh,97,NA,FALSE
T-fa3300 ,(A-bc(f664,2024-07-03,NA,72,low,80,NA,FALSE
T-fa177b,A-e2cd1b ,2023-07-28,2023-07-30 13:00:00,61,.low,29,4,FALSE
T-95C_3DD,A-_FABE19,2024-01-06 ,2024-01-07 19:00:00,43,HIGH,15,4,FALSE
T-57d464 ,&A-6&71!f31,2023-11-07,2023-11-08 20:00:00,44,high,146,4,FALSE
T-f+97334,A-c45#b23,2024-11-02,2024-11-03 18:00:00,42,urgent,NA,NA,FALSE
+T-c2f4+0f,A-)1!f0636,2024-08-22,NA,17,high,68,3,FALSE
t-6c226*3,$a-82861f,2024-09-14,2024-09-14 17:00:00,17,medium,150,3,NA
T-9a^c5fe ,NA,2024-04-25,2024-04-26 10:00:00,34,urge^nt,106,4,FALSE
T.-7098!7d,NA,2024-12-05,2024-12-07 09:00:00,57,hig!h,178,NA,FALSE
T-@96ccc%2,A-186a44,2024-12-30,2024-12-31,24,high,146,4,FALSE
^T-+04fe85,A--&6f-8ad2,2023-09-24,2023-09-24 06:00:00 ,6,high,121,4,FALSE
T-8a_b6ea,A-dcc3f1,2024-08-20,2024-08-21 21:00:00,45,h+igh,153,NA,NA
T-7cb39d,NA,2023-12-22,2023-12-22 14:00:00,14,medium,32,3,FALSE
T-!831e-11,A-cb6cc6,2024-06-26,2024-06-26 05:00:00,5,low ,90,NA,FALSE
T-95d237,+A-cb533%3,2023-04-25,2023-04-25 13:00:00,13,high,54,NA,FALSE
T-b251a1,A-2073_6a,2024-01-08,2024-01-09 01:00:00,25,NA,11,3,FALSE
T-06628f,!A-4e960a,2023-10-31,2023-11-02 06:00:00,54 ,urg_ent,95,NA,FALSE
_T-452a96,A-2e)b^b4b,NA,2024-04-06 12:00:00,36,l*ow,149,3,FALSE
T-702e0-f,A-9!6e141,2024-01-26,2024-01-27 22:00:00,46,hi%gh,17,4,NA
T@-71*0a02,A-1b7577,2024-05-31,2024-05-31 10:00:00,10,mediu^m,37 ,3,FALSE
T-ca831e,A-!9b9fe9,2024-12-21,2024-12-21 08:00:00,NA,hig_h,127,NA,FALSE
T-073728,.A-b9eed8,2023-03-03,2023-03-03 22:00:00 ,22,medium,116,NA,TRUE
T--088-e0$0 ,A#-3b37d9,2023-03-16,2023-03-18 15:00:00,63,high,107,NA,FALSE
NA,A-96215#d,2023-08-04,2023-08-05 01:00:00,25,NA,115,3,FALSE
T-321bf6 ,A-5ed98d,2023-06-28,2023-06-30 17:00:00,65,+urgent,79,NA,NA
*T-1d#f$716,NA,2024-10-09,2024-10-11 01:00:00,49,medium ,145,NA,FALSE
T-69edbb,A--c16cf7,2024-10-24 ,2024-10-26 09:00:00,57,-low,46,4,FALSE
T_-44cfed ,A-592832,2023-12-02,NA,48,&high,68,NA,FALSE
NA,A-4a4(c2d ,2023-06-07,NA,31,NA,121,NA,FALSE
T-1b9875,A-98a59a,2024-09-08,2024-09-10 13:00:00,NA,low,48,5,NA
T-#0ec7ca,A-e4bf56,2024-02-13,2024-02-14 11:00:00,35,NA,59,3,FALSE
T-22aa61,A-4a4c2d,2023-04-29,2023-05-01 03:00:00,51,low,74,4,FALSE
T-ec55d4,A-9c18c4,2023-07-24,2023-07-26 21:00:00,NA,NA,67,5,FALSE
NA,A-e0&8!cd3,2023-04-23,2023-04-24 17:00:00,41 ,high,129 ,NA,FALSE
T#-45f75a,A-dcc3@f1,2024-08-17,2024-08-18,NA,high,71,NA ,FALSE
.T-8b2aa1,NA,2024-03-18,2024-03-19 13:00:00,37,medium,118,NA,FALSE
T-a617b9,A-1d5(444,2024-06-01,2024-06-03 07:00:00,55,h.igh,29,4,NA
+T-1850d3,A-0158bb,2024-01-11,2024-01-12 08:00:00,32,NA,50,NA,FALSE
T-a1bc5)a,^A-7c6b6b,2024-06-24,2024-06-26 01:00:00 ,49,lo^w,41,NA,FALSE 
t-36_1ccf,*a-c^e66f8,2024-12-06,2024-12-07 09:00:00,NA,low,33 ,4,false
NA,A-)4^4+DC83,2023-08-31,2023-09-01 11:00:00,35,H+IGH,120,5,FALSE
T^-c1de5f,A-a09#355,2023-10-13,2023-10-15 22:00:00,70,urg@ent,28,NA,FALSE
T-15233b,A--c62e*5$5 ,2023-09-24 ,2023-09-24 15:00:00,15,low,8,NA,FALSE
T-2e0ccd,A-3b37d9,2023-09-30,2023-10-01 17:00:00,41,low,111,NA ,FALSE
NA,A-bd4_513,2024-12-30,2024-12-30 10:00:00 ,10,high,12,5,FALSE
@T-2b-e50^d,A#-3a+5ad-8,2024-12-26,2024-12-26 14:00:00,14,ur)g@ent,16 ,NA,FALSE
T-6ce%2af,A-ccabf0 ,2023-04-22,NA,35,high ,156 ,4,FALSE
T-f1d9e6,A-5a2%15a,2024-06-10,NA,18,medi)um,4,3,FALSE
T-64293A,A-8AE3FC,2024-04-27,2024-04-29 11:00:00,59 ,HIGH,65,4,FALSE
T-9e!a26e,+A-50bb9f,2023-04-15,2023-04-15 05:00:00,5,medium,88,NA,FALSE
NA,a-2789e3,2024-01-06,2024-01-06 20:00:00 ,20,m&edi#um,116,4,false
T-627615,A-dec0%05,2023-05-04,NA,52,high,124 ,NA ,FALSE
T#-7b1*3df,A-ac85c_d,2024-08-01 ,2024-08-01 23:00:00,NA,low,35,NA,FALSE
T-3118d4,A-df1e44,2024-11-22,2024-11-24 20:00:00,68,hi#gh,128,NA ,FALSE
T-9ac4b7,A-42b791,2023-04-05,2023-04-07 02:00:00,50,medium ,20,NA,FALSE 
T%-5d1f63,A-c42f@1f,2023-08-16,2023-08-16 03:00:00,3,l.ow,11,3,FALSE
T-f81be8,NA,2024-10-29,2024-10-31 15:00:00,63,low,57 ,NA,FALSE
_T-(a952#c0,#A-(855a_48,2023-04-18,2023-04-20,48,h)igh,125,NA,FALSE
NA,-A-7d5!14c,2024-12-07,2024-12-09 04:00:00 ,52,NA,39,NA,FALSE
T-176!1af,A-50bb9f,2023-08-02,2023-08-04 15:00:00,63,low ,29,4,FALSE
)T-ca8)e8f,A-c608c8,2024-08-16,2024-08-18 10:00:00,58,low,93,NA ,FALSE 
T-#38d(c90,A!-6dee43,2023-02-05,2023-02-08,72,high,9,5,FALSE
T-e2a819,A-508199,2024-03-05,2024-03-07 12:00:00,60,lo)w,123,3,FALSE 
T-b16_54b,A-3c1a!3f,2023-11-10 ,2023-11-12 03:00:00,51,high,63,NA,FALSE
T-9d2c2c,A-*425e76,2024-03-05,2024-03-07 12:00:00,NA,mediu.m,50,NA,FALSE
T-759461,A-45ce7a,2023-02-10 ,2023-02-12 12:00:00,60,low,87,NA,FALSE
T-a6d9f.2 ,A-&4437e4,2024-11-03,2024-11-03 02:00:00,2,u.rgent,168,NA,FALSE
T-$88e515 ,A-1f%0ac_7 ,2023-04-09,2023-04-10 20:00:00,44 ,h%igh,174,NA ,FALSE 
NA,A-4*ef964,2023-06-10,2023-06-12 10:00:00,58,medium,47,NA,FALSE
T-e85a54,A-7d*acce,2024-03-16,2024-03-18 12:00:00,60 ,urg+ent,129,4,FALSE 
T-5b2cc5,A-e4b-f56,NA,2024-08-01 07:00:00,7,low,169,NA,FALSE 
T-236$dda,A-0931^6c,2024-06-28,2024-06-30 04:00:00,52,high,110 ,5,TRUE
T-17e9a8,A-296d7c,2023-07-05,NA,71,low,118,4,FALSE
T-0892%d2,$A-4f18f0,NA,2023-07-04 04:00:00,4,low,80,3,FALSE
T-2099b8 ,&A-_d4e0d4,2024-08-18 ,2024-08-20 05:00:00,53,high,119,3,FALSE
T-739439,A--67be94,NA,2024-11-29 05:00:00,NA,high,32 ,3 ,FALSE
T-9f3c3d,A-417d2%f,2023-05-01,2023-05-02 05:00:00,29,low,74,NA,FALSE
T-a5d583,A-462d45,2024-01-11,2024-01-12 12:00:00,36,high,111,NA,FALSE
@T-a38)b5d,A-fe79a5,2023-12-01,2023-12-02 10:00:00 ,34,low,32,NA,FALSE
T@-3&ff542,A-(855a48,2024-07-10,2024-07-12 17:00:00,65,low,96,3,FALSE
T-22582a,A-4ef9$64,2024-11-25 ,2024-11-27 17:00:00,65,medium,151,5,FALSE
T-0bea7d,A-@5b4ebb,2023-08-03,2023-08-05 05:00:00,53 ,low,NA,4,FALSE
NA,A-9#77CA0,NA,2024-11-23 16:00:00,NA,NA,152,4,FALSE
T-95369a,A-c37601,2023-06-11,2023-06-12 14:00:00,38,lo.w ,124,4,FALSE
T.-7507e8,A-e83938 ,2023-08-10,2023-08-13,72,m*e)diu+m,26,NA,FALSE
t-9b3*f6c,!a-^ba6516,2024-12-25,2024-12-25 15:00:00,15,medium ,44 ,4,NA
T-#f7b5)0d,A-30*9e54,2024-01-06 ,2024-01-06 02:00:00,NA,urg.ent,66,NA ,FALSE
T-9a1a*87 ,A-671+f31,2023-07-07,2023-07-08 07:00:00,31,high,32 ,5,FALSE
NA,A-5a3eb9 ,2024-04-08,2024-04-08 05:00:00,5,medium,129,NA,FALSE
T-19bc1(e,A#-a4@5&270 ,2024-02-06,2024-02-08 15:00:00,63 ,high,162,NA,FALSE
T-0+f97f5,A-7_f4d@b3 ,2023-05-12,2023-05-12 19:00:00,19 ,low,153,3,FALSE 
T-b91d49,A-fb186e,2024-02-07,2024-02-07 07:00:00,7,urgent,NA,3,NA
T-.3b3)bad ,A-39&ddf4,2024-03-13,2024-03-14 03:00:00,27,medium,116 ,4,NA
T-499df5,A(-625d0b,2023-05-21,2023-05-22 21:00:00,45,urg&ent,31,NA,FALSE
T-6dd363,*A-40a557,2024-07-05,2024-07-06 18:00:00,42,NA,150,NA,FALSE
T-53723b,A-#f19409,2023-04-30,2023-04-30 13:00:00,13,me(dium,45,NA ,FALSE
T%-afc27c,A-684255,NA,2024-07-29 17:00:00,17,low,95,NA,TRUE
T--f013.15,A-9569(88,2024-11-22,2024-11-24 09:00:00,57,_u(rgent,153,3,FALSE
NA,a-4e960a,2023-03-30,2023-03-31 08:00:00,32,urgent,15,3,false
NA,A-65c341,2023-04-15,2023-04-17 07:00:00,55,low,NA,NA,FALSE
T-3444f4,A)-@902ef7,2023-11-28,2023-11-30 12:00:00,60,urgent,40,4,FALSE
T%-7431EE,%A-C@70870,NA,2023-06-07 13:00:00,61,HIGH,171,NA,FALSE
T-935963,A-!bc*be98,2024-09-12,2024-09-12 05:00:00,NA,low,85,4,FALSE
