subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-.4047a8,A-e19ff6,2024-06-01,NA,Ba^sic,1,19,228,FALSE,FALSE ,FALSE,FALSE ,monthly,NA
S-%969c1d,NA,2024-07-13,NA,Basic,29 ,551 ,6612,FALSE,FALSE,NA,FALSE,mont%hly,TRUE
%S^-f41a31,A-659280,2023-11-25,NA,Enter*pri(s$e,13,2587,31044,FALSE,FALSE,FALSE,FALSE,mont-hly,FALSE
S-7a36ee ,A-b11cd0,2023-02-16,2024-06-22,.Basic,26,NA,5928,FALSE,FALSE,FALSE,TRUE,m!onthly ,TRUE
S-b1(d153,A-3793e.e ,NA,2024-10-08,Pro,49,2401,28812,NA,FALSE,FALSE,TRUE,monthly,TRUE
S-515485,A-f3f*f05,2024-09-21,NA,#Pro,35,NA,20580 ,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fe910d,A-241e75,2024-10-19,NA,Basic ,5,95,1140,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-cd74b9,A-15707%0,2024-01-26,NA ,Enterprise,16,3184,38208,FALSE ,TRUE,FALSE,FALSE,ann!ual,TRUE
%S-604bd0,NA,2024-10-27 ,NA ,Pro ,57,2793,33516 ,FALSE,NA,FALSE,FALSE,@monthly,FALSE
S-ce$a&51e,A-c-c1d8d,2024-12-22,NA,E.nterprise,20,0,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE
S-1d63bf ,A-69fad4,2024-02-01,2024-08-19,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,TRUE,mont)hly,TRUE
S-951c06,A-0#532a9,2024-09-26 ,NA,!Basic,19,361,4332,NA,FALSE,FALSE ,FALSE,annual ,TRUE
NA,A+-_de58ca,2024-09-01,NA,Enter+prise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,annu^al,TRUE
S-501046,A-c4ea@60,2024-07-20 ,NA,Pro,18 ,882,10584 ,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-d88f58,&A-4ef964,2024-11-11,NA,B+asi%c,17,323,3876,FALSE,FALSE,FALSE,FALSE,month$ly,TRUE
&S-3012fa,A-902ef7,2024-09-05,NA,Pro,83,4067,48804,FALSE ,FALSE,FALSE,FALSE,NA,TRUE
S-%936e80,A-5)a3eb9,2023-09-21,NA,Pr^o,18,882,10584,NA,FALSE,FALSE ,FALSE,NA,TRUE
S-^7bebc1 ,A-054577 ,2024-08-27,NA,B-a_sic,NA,456,5472,NA,FALSE,FALSE,FALSE,a!nnual,TRUE
S-cd8a6_a,A-962&15d,2024-11-04,NA,Pro,10,490,5880 ,FALSE,FALSE,FALSE,FALSE,annu)al,FALSE
.S-810a67 ,A-592832,2024-10-15,NA ,Pro,18,882,10584,FALSE,NA,NA,FALSE,monthly,TRUE
S-_370135,NA,NA,NA,P%ro,55,2695,32340,FALSE,FALSE,FALSE,NA,monthly,NA
S-1AD030,A-92A3AF,2024-09-01,NA,ENTERPRISE,25,4975,59700,FALSE ,FALSE,FALSE,FALSE,NA,FALSE 
S-fc155b,A-ccabf0,2024-09-09,NA,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S+-9c23e1,A-f9279+2,2024-09-17,NA,En!t#erprise,18,3582,42984 ,NA,FALSE,FALSE,FALSE,annual,TRUE
S-$af5a51 ,#A-cc-b686,2024-08-22,NA,Enterprise,53,10547,126564,FALSE,TRUE,FALSE,FALSE,annua+l,TRUE
S-7e86a2,A-7c5768,2024-10-29,NA ,Ba#s+ic,3,57,684,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-1290!2a,A.-3932db ,2024-09-21,NA,Enterprise,19 ,NA,45372,NA,TRUE ,NA,FALSE,monthly,TRUE
S-7d4240,A-09&316c,2024-11-11,NA,NA,70,1330,15960,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-(e888d1,2023-09-04,2024-05-12,!Ent@erprise,16,3184,38208,FALSE,TRUE,FALSE,NA,m!onthly,TRUE
S-^64.b181,A-bbe56f,NA,NA,P*ro ,21,1029,12348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
s-239^429,a-65aeb5,2024-05-11,NA,enterprise,NA,0,0,true,false,false,false,NA,true
S-c1ad26,A-10b+8da,2024-05-09,NA,Pro,14,NA,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-02b3a1,A-%e&6afc1,2023-08-05,NA,Basic,18,342,4104,FALSE,FALSE,FALSE,NA,NA,TRUE
S-83b45d,A-5a92e^7 ,2024-06-27,NA,P@ro ,5,0 ,0,TRUE,FALSE,FALSE,FALSE ,annual,TRUE
S+-43^aa0$e,NA,2024-10-18,NA,Basic,36,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ab0$6f4,-A-90a8c8,2024-10-29,NA,Pro,15,735,8820,NA,FALSE,FALSE,FALSE ,annu#al,TRUE
)S-4d20#11,A-7*51c58,2024-07-29,NA,Enterpr)ise,15,2985,35820,NA,FALSE,FALSE,FALSE,annua*l ,FALSE
%S-$dc28c6,NA,2024-01-05 ,NA,Enterprise,NA,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-70-9b_4&6,NA,2023-03-09,NA,Pro,42,2058,24696,FALSE,FALSE,FALSE,FALSE,annual,FALSE 
S-05eff5,A-118&f1c,2024-12-23,NA,Basic,32,NA,7296,FALSE,FALSE ,FALSE,FALSE,month!ly,NA
S-^e11cde,A-0f6!450,2024-12-31 ,NA,Enter)pri*se,NA,5572,66864,FALSE,FALSE,FALSE,FALSE,monthly ,FALSE
S-db47af,A-d535f6,2024-11-13,NA,NA,54,1026,12312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9af385,A-1570*70 ,2024-09-26,NA,%Basic,27,513,6156,FALSE,NA,FALSE ,NA,NA,TRUE 
S-.49+1c&af,NA,2024-03-24,NA,NA,19,361,4332,FALSE,FALSE,TRUE,FALSE,a*nnual,FALSE
S-6bd3&0_a,A-*5c9849,2024-12-01,2024-12-16,Ente!rp_ris)e,91,18109,NA,FALSE,FALSE,NA,NA,monthl-y,TRUE 
s%-6cdfb7,_a-432483,2024-11-29 ,NA,pro,31,1519,NA,false,false,false,false,annual,true
S-2B7664,A-CB6CC6,NA,NA,BASIC ,13,247,2964,NA,FALSE,FALSE,FALSE,*MONTHLY,TRUE
S-_E.6B35_A,A-3C1#A3F,2024-03-25,NA,!BA$SIC,4,76 ,912,FALSE,NA,FALSE,FALSE ,(M)ONTHLY,TRUE
S-221db6,A-1d5444,NA,NA,Pro ,24 ,0,0,TRUE ,FALSE,FALSE,FALSE,an+nual,TRUE
S-408c2#f,A(-993085,2023-11-23,NA,Basic,31,589,7068,FALSE,FALSE ,FALSE,FALSE,NA,TRUE
S-f690b4,A-dfb(d31,2024-12-04,NA,.Pro ,35,1715,20580,FALSE,NA,TRUE,FALSE,annual,TRUE
S-f4dc54,)A-$e(b1312,2024-12-10,NA,Basic,25,NA,5700,FALSE,FALSE,NA,FALSE,monthly,TRUE
S@-5717(da,A-54d9!4$a,2024-10-24 ,NA,Pro,27,1323,15876,FALSE ,NA,FALSE,FALSE,monthly,TRUE
S-36c07b,A-2922b6,2024-12-11 ,NA,NA,15 ,735,8820,FALSE ,FALSE,NA,FALSE,NA,TRUE
S-01afa4,A-a0)9355,2024-12-05,NA,Ent-erprise,14,2786,33432,NA,FALSE,TRUE,FALSE,an*n&u+al,NA
(S%-f7234f,A-5f7781 ,2024-08-27,NA,Pro,85,0 ,NA,TRUE ,FALSE,FALSE,FALSE ,mont!h#l.y,FALSE
S-#dd1d46,A-72799b,2023-11-18,NA,Enterprise,20,0,0,NA,FALSE ,FALSE,FALSE,month)ly,TRUE
S-fa&0094,A-2bc)9!3d,2024-02-23,NA,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,NA,NA
S-bf89e6 ,A-_812c5b,2024-05-19,NA,NA,130,6370,76440,FALSE,FALSE,FALSE,FALSE,mont$hl!y,TRUE
S-0!78c2b,A-354f12,2024-11-08 ,NA,Basic,7,133,1596 ,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
S-496%c1e,NA,2024-08-20,NA,Basic,29,551,6612,FALSE,FALSE,FALSE ,FALSE,annua!l,TRUE
S-40dcf4,A-249769,2024-08-05,NA,Enterprise,NA,11144,133728,FALSE,FALSE ,FALSE,FALSE,annual,TRUE 
S--4cd)6-78,A-40de06,2024-03-24,NA,@Pro,28,1372,NA,FALSE,FALSE,FALSE,NA,m_onthly,FALSE
S^-f981f_e,A-3cc791,2024-06-01,NA,#E%nterp%ris$e,22,4378,52536,FALSE,FALSE,FALSE,NA,monthly,NA
S-5D$A6E7,A-5A#215A,NA,2024-09-19,NA,87,4263,51156,FALSE,FALSE,FALSE ,TRUE ,ANNUAL,TRUE
$S+-1a5fa7,A-1f559b,2024-02-27,NA,Enterpr%ise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,annual,FALSE
s-067edc,a-075@038,2023-11-30,na ,pro,23,0,NA,true,true,false,false,monthly,true
S_-16ce&94,A-c4*ea60,NA,NA,Pro,18,882,10584,NA,NA,FALSE,FALSE,an.nual,TRUE 
S-f2710b,A*-30*9e54,2024-12-13,NA,Enterprise,46,0,0,TRUE ,FALSE,FALSE,FALSE,#annual,TRUE
s-709*f&67,a-4848!19,2023-05-27,NA,enterprise,18 ,3582,42984 ,false,false,false,false,an@nu*al,true
.S#-1bc5)a4,A-560d27 ,2024-07-31 ,NA,NA,23,4577,54924,FALSE ,FALSE,FALSE,FALSE ,monthly,FALSE
#S--4-d5623,NA,2024-11-09,NA,E!nterpr^ise,59,11741,140892,FALSE,FALSE ,FALSE,FALSE,annual,TRUE
S-91b63c ,A-f17767,2023-12-07 ,NA,Enter!pris#e,39,NA,93132,FALSE,FALSE,FALSE ,FALSE ,annu%al,TRUE
S-f&5bef8,A-99308%5,2023-09-22,NA,Ent*erprise,40,7960,95520,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-@e6c900,^A-cd458b,2024-09-18,NA,P(ro,10,490,5880,NA,FALSE,NA,FALSE,annual ,TRUE
S-3c-9115,#A-_9badb)d,2024-07-01,NA,Ente)rprise,30,NA,71640,FALSE,FALSE,FALSE,FALSE,monthl!y,FALSE
S(-79af01 ,A-4%ae22a,2024-07-24,NA,E@nte.rprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9FA738,A-977CA0,2024-02-02,NA,BASIC ,10,0,NA,TRUE,FALSE,FALSE,FALSE,MONT^HLY,FALSE
S-786ead,%A-88c6ca,NA,NA,Pro,NA,NA,4704,FALSE,FALSE,FALSE,FALSE,mont+hly,TRUE
S-9b-5be4,.A-ff%df-d5,2024-10-23,NA,Enter*p%rise,NA,796,NA,FALSE,FALSE ,FALSE,FALSE,mo.nt#hly,FALSE
S-3a4336,NA,2024-07-07,NA,Ente&rprise,26 ,5174,62088,FALSE,FALSE,TRUE ,FALSE,NA,TRUE
S-9a410c,A-#d535f6,2024-12-11,NA,NA,46,2254,27048,FALSE ,FALSE ,TRUE,FALSE,annu!al,TRUE
S-cd3f49,A-b222$5d,2024-05-22 ,NA,Enterpris(e,47,0 ,0,NA,NA,FALSE,FALSE,a#nnual ,TRUE
S#-896$293,A-337bc1,2024-09-12,NA,Bas@ic,30 ,0 ,0 ,NA,TRUE,FALSE,FALSE,!monthly,TRUE 
S-643ccd,A&-4)5ce7^a,2024-09-30,NA,Basic,16,304 ,3648,FALSE,FALSE,FALSE,FALSE,annual,FALSE
@S-3!4f(8ad,A-%48481@9,2024-05-22,NA ,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,an$n-ual,TRUE
S-d8-5c2f,A-e6afc1,2024-08-15,NA,Pro,85,4165,49980,FALSE ,FALSE,FALSE,NA,annual,TRUE 
S-826)d19,A-5790f*4,2024-12-26,2024-12-29,E$nterprise,8,1592,19104,FALSE,FALSE,FALSE,TRUE,a^nnua)l,NA
S-323f3e,A-b48f73,2024-12-27,NA,Pro,80,3920 ,47040,FALSE,FALSE,FALSE,FALSE,#annu^al,FALSE
S-202695,A-d535f6,2024-09-23,NA,NA,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-905752,A-bcf664,2024-08-29,NA,Basic,30,NA,6840,FALSE,FALSE ,NA,FALSE,month_ly,TRUE 
S-e53224,A-d82ef9,2024-08-25,NA,P#ro,26,0,0,TRUE,NA,TRUE,FALSE,annu#al,NA
S-#040422,$A-463db0,2024-12-28,NA,B+asic,15,285,3420,FALSE,FALSE,NA,FALSE,annual,NA
S-aef80b,A-ccabf0,2024-01-05,NA,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,an#nual,TRUE
NA,A-1b&707d ,2023-11-14,NA,Pro,7,343,4116,NA,FALSE,FALSE,FALSE ,%annual,NA
#S-.d298^30,A-684255,2024-07-01,NA,Basic,NA,171,2052,FALSE,FALSE,FALSE,FALSE,a&nn!u+al,TRUE
S-fc86d6,A-0)38089,2024-06-27 ,NA,Pr%o,5 ,NA,2940,FALSE,FALSE,FALSE,FALSE,an#nual,TRUE
S-7179fd ,A-bcf66-4 ,2023-06-16,NA,Ba@s&ic,59,1121,13452,FALSE,FALSE,FALSE,FALSE,^mo^nthly,TRUE
S-01daf5,NA,2024-11-14,NA,Pro,23,1127,13524,FALSE,FALSE,FALSE,FALSE,^monthly,TRUE
S-916876,A@-5ed98d,2024-09-08,NA,Pro,24,1176,NA,FALSE,FALSE,FALSE,NA,monthly,NA
S-4e$ef1a,A-3a7284,2024-12-18,NA,Basic,31,589,7068,FALSE,NA,FALSE,FALSE,mo!nthly,TRUE
S-1)66024,A-443b7c,2024-10-20,NA,Basic,24 ,456,5472,FALSE,NA,FALSE,FALSE,monthly,TRUE
S-3ee2@8!8,A-05.d3b3,2024-10-01 ,NA,Enterprise,19,3781,45372,FALSE,FALSE,FALSE,NA,annual,TRUE 
S)-4da04b,NA,2024-09-16,NA,Pro,7,343 ,NA,FALSE,FALSE,TRUE,FALSE,an%nual,TRUE
S-2d494e,A-922109,2024-12-01,NA,Basi#c,5,0,0,TRUE,FALSE,FALSE,NA,m^ont.h-ly,TRUE
@S-a80-511,A-993085,2024-09-14,NA,Pro,31,1519,18228,FALSE,NA,FALSE,FALSE,NA,TRUE
S-bc4da@7,%A(-02c%d81,2024-09-10,NA ,#Basic,44,0 ,0,NA,FALSE,FALSE,FALSE,annual,TRUE
S-1)4940^9 ,A-0cc@442,2024-09-15,2024-10-28,!Pro,45,0,NA,TRUE,TRUE,TRUE,NA,mo@nthly,TRUE
S-5(488ba ,A-d3c@88e,2024-12-13,NA,Enterprise ,NA,3184,38208 ,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-d5ce9f,A-acb7f7,NA,NA,Basic,39,741,8892,FALSE,FALSE ,FALSE ,NA,monthly,TRUE
S-6-80dbe,A-b+07b56,NA,NA,Ente(rprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,NA
%S-129a62,A-8bde0c,2024-12-15,NA ,B(asic,34,0,0,TRUE,FALSE,FALSE,NA,m^onthly,FALSE
S!-b8)21#f%4,A-adc1f3 ,2024-12-21 ,NA,Enterp!rise,5,995,NA,FALSE,NA,FALSE,FALSE,*monthly,TRUE
S-b5d3cc,NA,2024-12-29,NA,Enterprise,16,3184,NA,FALSE,NA,FALSE,FALSE,NA,TRUE
S-115510,.A-3b37d9,2024-05-28,NA,&Enterprise,23 ,0,0,TRUE,FALSE,FALSE,FALSE,!monthly,TRUE
S-244df8,A-94d3da,2024-10-28,NA,Basi*c,41,779,9348,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-688851,NA,2024-04-05,NA,%B^asic,51 ,969,11628,NA,FALSE,FALSE,FALSE ,annual,TRUE
S-36ae*db,A-2bc93d,2024-09-10,NA,Enterprise,14,2786,33432,FALSE,TRUE,FALSE,FALSE,)annual,FALSE 
S-642365 ,A-bd4(513,NA,NA,NA,50,950 ,11400,NA,FALSE,FALSE ,FALSE,^annual,TRUE
S_-4d47e&3,A-7f4db3,2023-03-28,2024-06-17 ,Pro,4,196,NA,FALSE,NA,FALSE,TRUE,mo&nthly ,TRUE
S-69b3ac,NA,NA,NA ,NA,NA,NA,0,TRUE,FALSE,FALSE,NA,annual,FALSE
S-6*5(0c1(3,A-692f18 ,NA,NA,Basic,6,114 ,NA,FALSE,NA,FALSE,FALSE,monthly,TRUE
S-380617,A-b2225d,NA,NA,Basic ,NA,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-a1874c,A-9174e)0,2024-12-09,NA ,Pro ,37,NA,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-26dbbf,A-432483,NA,NA,Pro,19,931,11172,FALSE,NA,NA,FALSE,monthly,TRUE
S-467918,A-39^6e5f ,2024-12-19,NA,Pro,34,1666,19992 ,FALSE,FALSE,FALSE,FALSE,.monthly ,FALSE 
&S-5a4fb5,A-462d45,2024-02-13,NA,Pr^o,13 ,NA,NA,FALSE,TRUE,FALSE,FALSE,.annual,TRUE
S-0+23f5f,A-b2225d ,2024-08-18,NA,Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-47*93bb,*A-0f7d77,2024-12-08,NA,Pro,3,NA,1764,NA,FALSE,FALSE,NA,a)nnual,FALSE
S-#0da8be,A-cc8c8f,NA,2024-09-05,NA,23,0,0,TRUE,FALSE ,FALSE,TRUE,mo)nthly,TRUE
s-#6d6ab&6,a_-54d94a,2024-12-21,NA,basic,27,513,6156,false,false ,false,false,annual,true
S-c033fa,A-151c9a,2024-06-26,NA,Pr_o,52,2548,30576,FALSE,FALSE ,FALSE,FALSE,NA,FALSE
S-330989,A.-67.1f31,2024-11-27,NA,^Pro,59,2891,34692,FALSE,FALSE,FALSE,NA,annual,TRUE
S-2632a2,A-5^a3eb9,2024-03-15,NA,NA,18,342,4104,FALSE,FALSE,TRUE,NA,ann_u+al,TRUE
NA,A-956988,2024-12-26 ,NA,Enterpr^is(e,12,2388,28656,FALSE,FALSE ,FALSE,FALSE,mont.hly,TRUE
S-132103,A-a2485.e,2024-08-08,NA,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE ,monthl@y,TRUE
S-533#61d,A-1ac5e0,2024-12-30,NA,(Enterprise,33,0,0,NA,FALSE,FALSE,FALSE,monthly,FALSE
S-0c42bc,&A_-7.12(426 ,2024-12-16,NA,NA,9,NA,5292,FALSE,FALSE ,FALSE,FALSE,annual,TRUE
NA,NA,2024-12-24,NA,Ente-r(prise,34 ,6766,81192,FALSE,FALSE,NA,FALSE,!monthly,NA
S&-fe213#9 ,A-0-f$6450,2024-12-28,NA ,Pro,28,1372,16464 ,FALSE,FALSE,FALSE,FALSE,m@o!nthly,TRUE
S-0386c2,A_-0f6450,2024-12-28,NA,Enterprise,28,NA,66864,FALSE,FALSE,FALSE,NA,an*n^ual,TRUE
S-(3fb8f4,A-118+f1%c,2024-12-28,NA,Ent_erprise,32,NA,76416,NA,FALSE,FALSE,NA,annual,FALSE
S(-02^2*a1e,A-c42f1f,2024-07-28,NA,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,_an#nual ,TRUE
S-a7a7c7,A-2ebb4b,2023-11-02,NA,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-89d586,A-970c97,2024-11-02,NA,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE ,a.nnual,TRUE
s-fdc127,a-#76#41d!3,2024-03-11,na ,pro,76,0,0,true,false,NA,false,monthly,true
S-5fb9ab,A-7f6b!86,2024-10-27,NA,Enterpr^ise,NA,NA,0,TRUE,NA,FALSE ,NA,annual,FALSE
S-e36ccb,&A-30b4ca,2024-06-30,NA,Enterprise,86,17114,205368 ,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
S-88bc66 ,A-544d0a,2024-05-24,NA,_Pro,43,2107,25284,FALSE ,FALSE,FALSE ,FALSE,monthl)y,NA
S-6aa72$f,A-58b9ff,NA,NA ,Enterprise,3,0,NA,TRUE,FALSE,FALSE,FALSE,annual ,FALSE
S-02906)5,A-4c56c9,2024-07-28,NA,Basic ,11,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-7070de,A-b.cbe98,2024-10-24,NA,%Enterprise,46,9154,109848,FALSE,NA,NA,FALSE,NA,TRUE
S-76B06C,A-54D*94A,2024-08-06,NA,PRO,27,1323,15876 ,NA,FALSE,FALSE,FALSE ,MONTHLY,TRUE
#S-A102.AA ,A#-CCC74!7,2024-06-24,NA,PRO ,37,1813,21756,FALSE,TRUE,FALSE ,NA,^MONTHLY,FALSE
S-79c82e,A!-40906c,NA,NA,Basic,92,1748,20976,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
S-af4059 ,A-acb7f7,2024-01-07,NA,NA,32,6368,76416,FALSE,FALSE,FALSE,FALSE,%a@nnual ,TRUE
S-22EB3C,A-0A282F,2024-12-20,NA,B*ASIC ,60,1140,13680,FALSE,FALSE,FALSE,FALSE,MONTHLY,TRUE
S-4e0220 ,A-f+a2041,2024-10-18,NA,NA,15,2985,35820,FALSE,NA,NA,NA,NA,NA
S-0ecec-7,A-756192,2024-07-17 ,NA,Enterprise,19,NA,45372,FALSE,FALSE,FALSE,FALSE,.monthly,TRUE
S-1b@8454,A-d4e0^d4,2024-10-27,NA,Enterp&r@ise,117,23283,279396,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ad8055,A-bc87b@c,2024-11-07,NA,Enterprise,3 ,NA,7164,FALSE ,FALSE,FALSE,FALSE,monthly ,TRUE
S-f*762a3,A-1!58f4e ,2024-03-22,NA,Enterpr)ise,61,12139,145668,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
S-d29575,A-0cc442,2024-09-01,NA,NA,45 ,8955,107460,FALSE,FALSE,FALSE,FALSE,^monthly ,TRUE
NA,A-9_badb_d ,2024-10-15,NA,P(ro ,77,3773,NA,FALSE,FALSE,NA,FALSE,NA,TRUE
.S-f6bb#38,A-b2af2e,NA,NA ,B%asic,11,209,2508 ,FALSE,FALSE ,FALSE,FALSE,monthly ,FALSE
S-5685bf,A-524364,NA,NA,En_terprise,108,0,0,TRUE ,FALSE,FALSE,NA,_annual,TRUE
S--7c7)2#7c,^A-adc%1f3,2024-08-28 ,NA,Enterp#rise,8,1592 ,19104,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1C643D,A-5A92E7,2024-12-11,NA,*B^AS+IC,6,114,1368,FALSE,FALSE,FALSE,FALSE,MONTHLY,TRUE
s-7c63^3c,_a-dbc8)25 ,2024-07-10,NA,basic,19,0,0,true ,false,false,false,annual,true
S-&5d+e5*8(3,A-dbc$825,2024-11-12,NA,Ba+sic,19,361,4332,NA,FALSE,FALSE,FALSE,m.onthly,TRUE 
s-80af53,a-fd7ad3,2024-12-23,2024-12-29,&ente!rp^rise,12,2388,28656,false,true,false,true,mont*hly,true
S&-9210e7,A-dec00)5,2024-03-03,NA,Enterpr$ise,21,4179,50148,FALSE,FALSE,NA,FALSE,&annual,NA
S-%f9bd6*2,A-6!622+4b,2024-12-27,NA,Basic,92,0,0,TRUE,FALSE,FALSE ,FALSE ,monthly,TRUE
S-d7c!21d,NA,2024-12-17,NA,*B&as@ic,15,285,3420,FALSE,FALSE,FALSE,FALSE,*monthl@y,TRUE
S-0b73b*d,(A-118d55,2024-11-24 ,NA,Enterpr_ise,16,3184,38208,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-9a8)a30,A-4a267b,NA,2024-12-24,(En_ter*prise,25,4975,59700,FALSE,FALSE,FALSE ,TRUE ,NA,TRUE
S-50e9f3,A-adc1f^3 ,2024-08-10,NA,Enterprise,NA,1194,14328,FALSE ,FALSE,FALSE ,NA,annual,TRUE
S-f5f01f ,A&-b179bf,2024-12-24,NA,Basic,43,817,9804,FALSE,FALSE,FALSE,FALSE,annu*al,TRUE
S-0ec1d3,A-86fc1d,2024-08-08,NA,Pro,56,2744,32928,FALSE,FALSE,FALSE ,FALSE,annua-l,TRUE
S-b784a1,NA,2024-05-29,NA ,NA,6 ,294,3528 ,FALSE,FALSE,FALSE,FALSE,mon_thly,TRUE
S-0.1ae7%f,A-b179bf,2024-12-25,NA,NA,NA,0 ,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-1fabe5,A*-0baac2,2024-12-10,NA,Bas%ic,19,361,NA,FALSE,FALSE,NA,FALSE,monthly,TRUE
NA,A-9f273!1,2024-11-08,NA,NA,13,637,7644,FALSE ,FALSE,NA,NA,annual,NA
S-c455*ec,A(-856b1-e,2023-11-02,NA,Pro,19,931,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
NA,NA,2024-05-09,NA,E$nt^erprise,40,NA,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-30BB47,A-C16CF7,2024-11-13,NA,ENTERPRI@SE,13,2587,31044,NA,FALSE,FALSE,FALSE,ANNU%AL ,FALSE
s-9dbe8c,a-d3c88e,2024-10-27,NA,basic,16,0,0,true,false,NA,NA,monthly,true 
NA,A-271f46,2024-01-12,NA,Pro,38,0,0 ,TRUE,FALSE ,FALSE,FALSE,monthly,TRUE
+S+-d9f26@e,NA,2024-12-27,NA,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,mo_nthl(y,NA
^S-e#6c842,A-8b0451 ,2024-11-10,NA,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE ,annual,TRUE
NA,A-cd458b,2024-08-18,2024-09-14,Basic,29,551,6612,FALSE,FALSE,FALSE,TRUE,annual ,NA
S-0aba5b,A--180abf,2024-12-16 ,NA ,Pro ,64,0,0,TRUE ,NA,FALSE,FALSE,monthly,TRUE
S@-99271F,NA,2024-11-13,NA,ENTERPRISE,27,NA,64476,FALSE,FALSE ,FALSE,FALSE,MONTHLY,NA
S-b8a*35$2,A-5f7781,2024-09-07,NA,En)terprise,22,NA,52536,FALSE,FALSE,NA,FALSE,annual,TRUE
@S-be509c,NA,2023-08-10,NA,En+terprise,6,0,0 ,TRUE,FALSE,FALSE,FALSE,a+n(nual,TRUE 
*S-07c2c2 ,NA,2023-07-03,NA,B$a+sic ,5,95,1140,FALSE,FALSE,FALSE,FALSE,.monthly,TRUE
S-0!e057d,A-cc98bc,2023-06-27,NA,+Pr&o,57,2793,NA,NA,FALSE,NA,FALSE,annual,TRUE 
S-606d6d,A-054577,2024-12-01,NA,Enter^prise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,NA,TRUE
NA,+A-0f6450,2024-12-28 ,NA ,)Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annu_al,TRUE
S-e60f46,^A&-eb7f)ac,2024-03-30,NA,*Ente&rpr.is@e,7,NA,16716,FALSE,FALSE,FALSE,FALSE,ann*u.al ,TRUE
S-87e8(d3,A-8145a0,2023-08-07,NA ,Ent#erp+rise,4,796,9552 ,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
s-b409d1,NA,2024-01-21,NA,p!ro,18,882,10584,false,false,false,false,ann&ual,NA
S-fb6-734,A-bd4513,2024-11-12,NA,Enterprise,NA,9950,119400,FALSE,NA,FALSE,FALSE,annual,TRUE
S-8a46fe,NA,2024-12-05,NA,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ee3fa2,A-977^ca0,2024-03-19,NA,Pr%o,6,294,3528,FALSE,FALSE,FALSE,NA,an+nual,TRUE 
%S-8bf576,NA,2024-12-16,NA ,Enterprise,40,7960,95520,FALSE,FALSE,NA,FALSE,mont+hly,TRUE
