subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-b45a4-5,A-bcbe98,2024-09-09,NA,Pro,46,2254 ,27048,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6)3_9d60,.A-84ebe4,2024-01-25 ,NA,Ente$rpr^ise,18,0,0,TRUE,FALSE,NA,FALSE ,annual,TRUE
S-aaeb34,A-90a8c8,2024-09-21,NA,En$te+rprise,28,5572,66864,FALSE,TRUE,FALSE,FALSE,an+nual,FALSE
S-b@ef34)2,A-481.4a3,2024-11-26,NA ,En(terpr+ise,87 ,17313,207756,FALSE,FALSE,FALSE,FALSE,annua%l,TRUE
S-162.d5@4,A-922109,NA,NA,Basic,11,209,2508,FALSE,FALSE,FALSE ,NA,monthly,TRUE
NA,A*-3be56b,2024-03-08 ,NA,Pr_o,17,833,9996,FALSE,FALSE,FALSE,FALSE,NA,TRUE
NA,@A-c62e55,2024-12-31,NA,Pro,14,686,8232,NA,FALSE,FALSE,FALSE ,annual,TRUE
S-92^795b,A-e3+6807,2024-06-01,NA,Basic,81,1539,18468,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-&9cb1f7,$A-11$8d@55,2024-12-07,NA,Pro,NA,833 ,9996,FALSE,NA,TRUE,FALSE,mon@t$h(ly,TRUE
S-ee994a,A-49b828 ,2024-04-18,NA,P$ro ,NA,1225,14700,FALSE,FALSE,FALSE,FALSE,m$onth&ly,TRUE
S-97df3f,A-9123ac,NA,NA,Pro,9,441,5292,FALSE,FALSE,NA,FALSE,ann#u@al ,NA
S-c2b710 ,A-88c6ca,2024-11-01,NA ,Enterp$r+ise,5,995,11940,FALSE ,FALSE,FALSE,FALSE,mont.h)l*y,TRUE
+S-e768f5,A-1-ac5e0,2024-11-19 ,NA,Ente@rp)rise,33,NA,78804,FALSE,FALSE,FALSE,FALSE,ann*ual ,NA
S-6aa20b,A@-a6d261,2024-01-11,NA,Enterpris!e,9,0,NA,TRUE,FALSE,FALSE,FALSE,monthly,NA
S-*feea3a,A-82d8a6,NA,2024-12-22,Basi^c,5,95,1140,FALSE,FALSE,NA,TRUE,monthly,TRUE
S-f_86(bcf,_A-(592832,2024-12-02,NA,NA,NA,2156,NA,FALSE,FALSE,FALSE,TRUE,annual,FALSE
$S(-6608d9,)A-c!9bb3e,2024-10-26,NA,Enterp^rise ,18,3582,42984,FALSE,FALSE,FALSE,FALSE,a#nnual,TRUE
S-f5efe4,(A-313be!3,2023-11-25,NA,Enterpri#s+e,47,0 ,0,TRUE,FALSE,FALSE,FALSE,annual,NA
*S-32b223,A-2e(dab2,2023-11-28,NA,P#ro,17,833,9996,NA,FALSE,FALSE,FALSE,ann_ual,TRUE
.S-155e15,A-b07b5$6,2024-12-02,NA,Pro,30 ,1470,17640,FALSE,FALSE,FALSE,FALSE,mont!hly,TRUE
S-A6010B,A-5A92E-7,2024-10-14 ,NA,BASIC,6,0,NA,TRUE,NA,FALSE ,FALSE,MONTHLY,NA
S$-*e%6030*6,A-f45426 ,2024-12-10,NA,Enterp_rise,46 ,9154,NA,FALSE,FALSE,FALSE,FALSE,+annual,TRUE
S-6^bde88 ,A-157070,2024-09-18,NA,Pro,49,NA,0,TRUE,FALSE,FALSE ,FALSE,ann+ual,TRUE
S-6ca(5ab,A-55f257,2024-07-31 ,NA,B#asic,14,NA,0,TRUE,FALSE,FALSE,FALSE,annu!a(l,TRUE
S-eafea7,A-cbd1a3,2024-11-29 ,NA ,Ent!erpr.ise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,mont&h)ly,NA
S-55db9_e,A-8a)e05d,2024-08-19,NA,Basic,86 ,1634,19608,FALSE,FALSE,FALSE,FALSE,NA,FALSE
S-be079b,A-6da850,NA,NA,Basic,5,0,0,TRUE,NA,TRUE,FALSE,mon)thly,FALSE
.s-bd5207,a-7cfe77 ,2024-12-05,NA,b+asic,NA,NA,15732,false,false ,false,false,annual,true
s-f74bdd,a-.c16101,2024-09-14,NA,enterprise ,14,2786,33432 ,false ,false,false,false,annua$l,true
S-b3071c,A-cab53)2,NA,2024-12-14,Pro,31,1519,18228,FALSE,FALSE,FALSE,TRUE,NA,TRUE
S-ed1026 ,A-9a53.2a,2024-09-21,NA,Ente(rpris!e,11,2189,26268 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8c^fa7f,A*-d$922bf,2024-08-12,NA,E$nterprise,15,0,0 ,TRUE,FALSE,FALSE,FALSE,an.nua#l,TRUE
NA,A-e88$8d1,2024-05-25,NA,Pro,NA,686 ,8232 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
NA,A-2b9d3e,2024-11-12,NA,NA,14,686,8232,NA,FALSE ,FALSE,FALSE,#m*onthly,TRUE
S-5D7!2+9E ,A-^4A267B,NA,NA,ENTERPRISE,29,5771,69252,FALSE,FALSE,FALSE,FALSE,MONTH.LY,TRUE
S-50e517,A-e7a1e2,2024-10-28 ,NA,Basic,12,NA,2736 ,FALSE,FALSE,FALSE,FALSE,ann+ua%l,TRUE
S-814624 ,A-67+1f(3@1,2024-12-28,NA,Enterpris&e,82,0,NA,TRUE,FALSE,NA,NA,annual ,TRUE
NA,A-$6d!ee43,NA,NA,E^n(te@rprise,54,0 ,0,TRUE,FALSE,FALSE,FALSE ,monthly,TRUE
S#-a405f7,A-0b0_d6d,2024-12-30,NA,Pro,22,1078,12936,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-0c-46bb,A-c4(5%b23,2024-04-09,NA,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual ,NA
S-8b486a ,A-59f724,2024-06-12,NA,Pro,NA,0,0 ,NA,FALSE ,FALSE,FALSE,annual,FALSE
NA,#A-cc1d%8d,2024-12-10 ,NA,Enterprise,8,1592 ,19104,FALSE,FALSE,FALSE,FALSE ,mo+nthly,FALSE
%S-561e21,A-87aa7b,2024-08-29,NA,Pro,24,0,NA,TRUE,TRUE ,FALSE ,FALSE,ann#ual,TRUE
S-8!B1C37,A-ACB7F7,NA,NA,PRO,32 ,0,0,TRUE,FALSE,FALSE,FALSE,MONTHLY,NA
S-fc6cb4,A-34^d.880,2024-08-11,2024-09-18,NA,41 ,779,9348,FALSE,FALSE,FALSE,TRUE,-monthly,FALSE
S-1_3dfe7,A-95698^8,2024-12-15,NA,Pro,2,98,NA,FALSE,FALSE,FALSE,NA,annual,TRUE
S-14d060 ,A-bc&f664,2024-12-12,NA,NA,47,2303,27636,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-43f9f8,A--(712f1c ,2024-01-03,NA,$Bas&ic,24,456,5472,FALSE,FALSE,FALSE,FALSE,NA,TRUE
(S-_8c4*1e8,A^-c16101,2024-09-23,NA,Basic,16,304,3648,FALSE,TRUE,FALSE,FALSE,annual,TRUE
NA,NA,2024-04-04 ,NA,Enterpri&se,10,1990,23880,FALSE,FALSE,FALSE,FALSE,monthl-y ,TRUE
S-9c85b0,A-78f02b,2024-11-19,NA ,Enterprise,NA,NA,26268,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S_-f09b6c,A-0f6450,2024-12-27,NA,_Ba!sic,NA,532,6384,FALSE,FALSE ,FALSE,FALSE,mont&hl.y,TRUE
_S-a1e688,@A-2f6#a32,2024-11-10,NA,B.a%si%c,47,893,10716,NA,FALSE,FALSE,FALSE,annual,NA
S-0b62cc,A-a09355,2024-11-11,NA,Enterp.rise,17,3383,40596,FALSE ,FALSE,NA,FALSE,m$onthly,TRUE
S-e419)41,A-aa9511,NA,NA,Enterpris)e,30,5970,71640,FALSE,FALSE,FALSE,FALSE,)monthly,NA
S-b7deea,NA,2024-03-22,2024-12-03,En!t@erprise,63,12537,150444,FALSE,FALSE,FALSE ,TRUE,monthly ,TRUE
S#-b81c+97,A-0b0d6d,2024-12-31,NA,Pro,18,882,10584,FALSE,NA,FALSE ,FALSE,mon%thly,TRUE
S-462547,A-e2cd1b,2024-12-07,NA,Ba)si#c,119,NA,NA,FALSE,FALSE ,FALSE,FALSE ,annual,TRUE
^S-38#ac0c,A-7%94a0b,2024-07-05,NA,Enter$prise,31,6169 ,74028,FALSE,FALSE,FALSE,FALSE,mo&nthly ,TRUE
S-4704E5 ,A-6DEE43,2024-03-15,NA,BASIC,3,57,684,FALSE,FALSE,FALSE ,FALSE,MONTH&LY,TRUE
S-8B3@49C,A-32728C,2023-07-01,2024-04-07,(BASIC,20,NA,4560,NA,FALSE,FALSE,TRUE ,@ANNUAL,TRUE
S*-33.472f,A-f03140,2024-03-31,NA,Enterprise,NA,5373,64476,FALSE ,FALSE,FALSE,FALSE ,monthly,TRUE
S-70c369,A-4bfa33,2024-12-24,NA,P$r!o,72 ,3528,42336,NA,FALSE,FALSE,FALSE,monthly,TRUE
NA,A-17939a,2024-12-30 ,NA,Pro,31,1519,18228,FALSE,NA,FALSE,FALSE,(ann)ual ,FALSE
S-091a8d,-A-098560 ,2024-02-24,NA,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,month*ly,TRUE
S-a2_afb0,A-1@39c3b ,2024-12-21,NA,NA,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-85)022b,A-d62&e02,2024-11-06,NA,Basic,6,NA,1368,FALSE,TRUE ,NA,FALSE,monthly,TRUE
S#-b&71b3a,A-.cd458b,2024-12-21,NA,Enterpri_se,47,9353,112236,NA,FALSE,FALSE,FALSE,monthly,NA
S-cc80ee,A-0$34368,2024-12-12,NA,En-terprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,mo#nt+h_l+y,TRUE
S-2@e840-9,NA,2024-12-14 ,NA,(Pro,10,NA,5880,NA,NA,FALSE,FALSE,annual,FALSE
NA,A-+600(734,2024-11-06 ,NA,Pro ,36,1764 ,21168,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-+e5efce,A-@cea1-f0,2024-08-06,NA,P-ro,8,392,4704,FALSE,FALSE,FALSE,FALSE,an$nual ,FALSE
S-d925e2,A-ce550d,2024-12-16,NA,Pro ,35,1715,20580,FALSE,FALSE,FALSE ,FALSE,annual,TRUE 
S-0ab4e8,.A-6a4e2.d,2023-12-04,NA,Pro,16,NA,9408 ,FALSE,FALSE,FALSE,FALSE,@monthly,TRUE
NA,a-cc&1d)8d,2024-12-13 ,NA,pr^o ,6,0,0,true,false,false,false ,NA,true
-S-A4FD17,NA,NA,2024-07-20,BASIC,40,NA,9120 ,FALSE ,FALSE,TRUE,TRUE,MONTHLY,FALSE 
s-&68b2-61,a-d535!f6,2024-12-11 ,NA,pro,19,931 ,NA,NA,true,false,false,a#n*n!ual ,true
+S-567af*a,A-^c16cf7,2024-12-07,NA,Pro,18,882,10584,NA,NA,FALSE,FALSE,an^nual,TRUE
S-39b850,A-297a2d ,NA,NA,Basic,27,0,0,TRUE,FALSE,FALSE,FALSE,an.nual ,TRUE
s-2a9676,a-92a3af,NA,NA,pro,25,1225,14700,false,false,false,false,annua!l ,true
S-fed-cd9,A--65c341,2024-10-01,NA,Enterpris+e ,11 ,2189,26268 ,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-627*697,A-977ca0,2023-03-20 ,NA,Basic,26,494,5928,FALSE,NA,FALSE,FALSE,monthly,TRUE
S#-65e38d,A-eb1312,2024-11-11,NA,Ent*erp!ri*se,25,4975,NA,FALSE,TRUE,FALSE ,FALSE,monthly,NA
S-8e5f&d4,A-$43a9e@3,2024-03-09,NA,Basic,27,513,6156,FALSE,TRUE,NA,NA,annual,TRUE
S-cf55da,A$-2f6&a^32,NA,NA,$Basic,19,0,0 ,TRUE,FALSE ,FALSE,FALSE ,monthly,TRUE
S-e8488d,NA,2024-08-02,NA,En)terprise,26,5174 ,62088,NA,FALSE,FALSE,FALSE,@monthly,FALSE
S-344c0d,A-87a*a7b,NA,NA,Enterprise ,24,4776,57312,FALSE,FALSE,FALSE,FALSE,annua&l ,TRUE
S-3f0fb6,A-0160-43,2024-10-20 ,NA,Pro,27,1323,15876 ,NA,FALSE,FALSE,FALSE ,ann%ua+l,FALSE
S-cd2085,A-7c83a1,2024-11-10,2024-11-26,Ba^si)c,12,228,2736,FALSE,FALSE,TRUE,TRUE ,mon-thl@y,TRUE
S-91419b,A-94c3cd,2024-07-19,NA,Pr$o,37,1813,21756,NA,FALSE,FALSE ,FALSE,an+nual,FALSE
NA,A-1^86a4&4 ,2023-11-01,NA,Pro,20,980,11760 ,NA,FALSE,FALSE,FALSE,annual,FALSE
S--c9d323,A-3a7284,2024-12-12,NA,Pr%o,31,1519,18228,FALSE,FALSE,NA,FALSE,monthly,NA
@S-4.04ecd,A-59+2832,2024-09-27,2024-12-18,Enterprise,18,3582,NA,FALSE,FALSE,FALSE,TRUE,mont-hly,TRUE
S-d2%24a1,A-42b791,2024-06-11,NA ,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
S)-a7ea10,A-96e1^41,2024-08-05,2024-08-17,Basic,15 ,285,3420,NA,FALSE,FALSE,TRUE,NA,TRUE 
S$-3d1043,A-e4144b ,2024-12-15,NA,^Enterpr-ise,41,8159,NA,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-7c1eb7,A-02cd81,2024-05-12,NA ,Pro,44,2156,25872,FALSE ,FALSE,FALSE,FALSE,monthl@y,TRUE
S-4eb120,A-e1b9cd ,NA,NA,Bas-ic ,40,NA,9120,FALSE,FALSE,FALSE,FALSE,%mont@hly,TRUE
S-b11225,A-7cfe77,2024-11-21,NA,P$ro,69,3381,40572,FALSE,FALSE,FALSE,FALSE,a-nnu(al,TRUE
S-dbceba,A-3cc791,2024-12-19,NA,Pro,36,1764,21168,FALSE ,FALSE,FALSE,FALSE,mo.n-thly,NA
S*-b89305,NA,2024-11-09,NA,NA,4,76,912,FALSE,FALSE,FALSE,FALSE,mo.nthly,TRUE
S(-81)b_6ee,A-e1b9cd,2023-11-25,NA,Pro,40,1960,23520,FALSE,FALSE,FALSE,FALSE ,annual,FALSE
S-fbbd54,A-692f18,2024-06-02,NA,Pro,5,0,0,TRUE,FALSE,FALSE,FALSE,m!onth@ly,TRUE
S-f1fa8b,A-ffc_04f ,NA,NA,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,mo_nthly,FALSE
S-c6d8c@e,A-249769,2024-06-10 ,NA,Pro,11,539,NA,FALSE,NA,NA,FALSE ,m#onth_ly,TRUE
S$-2(26cf!3,A-95698!8,2024-12-18,NA,Pro,42,2058 ,24696,FALSE,FALSE,NA,FALSE,monthly,TRUE
S-9e2$c&78,A-e4144b ,2024-12-18,NA,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S#-61bcfb,NA,2024-11-05,NA,Basic,22,418,5016,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE 
S-96a469,A-e#6*93b6,2023-10-08,NA,Pro,NA,2695,32340,FALSE,FALSE ,FALSE,NA,annual,TRUE
S-5+c29^9+1,A-94c3cd,2024-01-06,NA,E*nterprise,32 ,0,0,TRUE,FALSE,NA,FALSE ,annu*al,TRUE
S-.771f7b,-A-5c9*849,2024-11-30,NA,&Enterprise,62,12338,148056 ,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S_-bdd5df,A-a45$2@70,2024-07-18,NA,NA,25,4975,59700,FALSE,FALSE,FALSE,NA,monthl*y,FALSE
^S-c46499,(A.-00c_a*c*8,2024-03-03,NA,Basic,8,152,NA,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
S-03a5^b0,A%-068fc6,2024-07-13 ,NA ,Enterp_ris(e,35,6965,NA,FALSE,FALSE,FALSE,FALSE ,m(onthly ,TRUE
S-973e8e,)A-0a_28@2f,2024-09-28 ,2024-12-16,NA,6,1194,14328,FALSE,NA,NA,TRUE,NA,NA
S-8c8&905 ,A-ba6516,2024-05-18,NA ,Enterpr)ise,NA,5373,64476,FALSE,FALSE,NA,FALSE,annual,TRUE
s-*6d09f2 ,-a-f92792 ,2024-11-24,NA,basic,3,57,NA,NA,false,false ,false,monthly,true
NA,A-9f9299,2023-11-27,NA,Ente.rprise ,28,5572,66864,FALSE,FALSE,FALSE ,NA,ann!u$al,TRUE
S-54e8b*2,NA,2024-05-18,NA,Pro,20,980 ,11760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2664e1 ,NA,2024-07-19,NA,$Enterprise,41,8159,97908,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c_eaff7,.A-a8b49c,2024-02-16,NA,Ba&sic,16,304,3648,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-307b2b,A-4e44e8,2024-09-21,2024-10-26,Pro,8,392,4704,NA,FALSE,FALSE ,TRUE,annual,TRUE
S-49)1216,A-b7ef83,2024-09-16,NA,Pro,31,NA,18228,NA,FALSE,NA,FALSE,an#nual,TRUE
S-a70baa ,A-883b7d,2024-08-10,NA,Enterprise,17 ,NA,NA,FALSE,FALSE,FALSE,FALSE,annu.a@l,TRUE
S-b5337b,_A*-7+c6b6b,2024-12-10,NA,Pro ,7,NA,4116,NA,FALSE,FALSE,FALSE,a-nnua^l,TRUE
S-b2b!1b*9 ,A-49b828,2023-10-06,NA ,Enterp*ri_se,49,9751,117012,FALSE,TRUE,FALSE ,FALSE,a)n)n#ual,TRUE
S-6a02fe,A-35+083d ,NA,NA,Basic,25 ,475,5700,FALSE,FALSE,FALSE,FALSE,mo@nthly,TRUE
S-0865f1,A-95(b24a,2023-12-10,NA,Basic,38 ,722,8664,FALSE ,FALSE,FALSE ,FALSE,NA,TRUE
+S-4f%21c1,A*-9f9299,2023-11-24,2024-07-20,NA,NA,5572 ,66864,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-0ce8&8b,A-9ee962,2024-07-18,NA,Ba_sic,9,171,NA,FALSE,FALSE,NA,FALSE,annual,TRUE
S-446c54,A-296d7*c,2024-11-05,NA,Enterprise,2,398,4776,FALSE,FALSE ,FALSE,FALSE,annual,TRUE
S-55a-afd,A-e89151,2024-05-23,NA,NA,8,152,1824,FALSE,TRUE ,FALSE,FALSE,monthl(y,TRUE
&S-f4caa8,A-(9ba-dbd,NA,2024-10-12,Basic ,23 ,437,5244,FALSE,FALSE ,FALSE,TRUE,a(nnual,NA
#S-$7c24f6,A-f25509,2024-06-16,NA,En.terpri)se,32,0,0,TRUE,FALSE,FALSE,FALSE,annu$al ,FALSE
S-C555C4,A-BCF87C ,2024-12-13,NA,ENTERPRISE,17,3383,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-503afa,A-4e631b ,2024-03-18,NA,NA,40,7960,95520,FALSE,FALSE,FALSE,FALSE,mont_hly,NA
S--98f@176,A-05+d3b&3,2023-08-14,NA,Bas#ic,55,0,0,TRUE,FALSE,FALSE,FALSE,ann$ual,TRUE
S%-de4(73^d,A-e6afc-1,2023-05-31,NA,P^ro,6,NA,3528,FALSE,NA,NA,FALSE,mon*th.ly ,TRUE
NA,NA,2024-10-12,NA,Enterpr#ise,59,11741 ,140892,FALSE ,FALSE,FALSE ,FALSE,mont&hly,FALSE 
S-8fd22*d,A-3^54f12 ,2024-08-01,NA,NA,1 ,199,2388 ,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-$7d@ed!4d ,A--0f3e88 ,2024-06-18,NA,Basic,NA,323,NA,FALSE,NA,FALSE,NA,monthly,TRUE
NA,NA,2024-12-20,NA,NA,2,398,4776,NA,TRUE,FALSE,FALSE,annual ,NA
S-dfbd79,A-977!ca0,2024-11-24,2024-11-24,Pro,14 ,686,8232,FALSE,FALSE,FALSE,TRUE,an_nu%al,TRUE
S-1*62&e73,NA,2024-01-12,NA,Enterprise,38,0,0,TRUE,NA,FALSE,FALSE ,)annual,TRUE 
S-f0c7-47,NA,2024-09-24 ,NA,Enterpri-se,73 ,14527,174324,FALSE,NA,FALSE,FALSE,month@ly ,TRUE
S-cf72c8,A-2e3bad,2024-10-27,NA,B*asic,61,1159,13908,NA,FALSE,FALSE,FALSE,annual,TRUE
S-be&fdba,!A-ff)79f2,2024-11-15,2024-11-19,Bas*ic,36,684,8208,NA,FALSE,FALSE,TRUE ,NA,FALSE
S-921f#19,NA,NA,NA,Pro ,39 ,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S)-e9395e,A-180abf,2024-12-20,NA,Pro,64,3136,37632,FALSE,TRUE ,FALSE,FALSE,monthly,TRUE
S-24!c_db5,A-592832,NA,NA,B.asic,NA,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5$aa4ba,A-2d1036,2024-09-25,NA,Pr_o,69,3381,40572,FALSE ,FALSE,FALSE,FALSE,month(ly ,TRUE
NA,a-94d3da,2024-03-03,NA,pro,41,0,0,true,false,false,false,annual,true
S-0d6ea4,NA,2023-12-27,2024-10-30,NA,9,1791 ,21492,NA,FALSE,FALSE ,TRUE,monthly,FALSE
S-5de%79e,A-)1619f8,2024-11-06,NA,Basic,29,551,6612,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-a04ec4,A-4ef964 ,2024-06-17,NA,Pr*o,17,833,9996,FALSE,FALSE,FALSE,FALSE,+annu*al,TRUE 
S-33deb8,A-427b69,2024-11-30 ,NA ,Pro ,17,833,9996,FALSE,FALSE ,FALSE,FALSE,annu!al,TRUE
S-08f8d3 ,A-bcf87c,2024-11-27,NA,Pro,21,1029,12348,NA,FALSE ,FALSE,FALSE,#month&ly,TRUE
S-292c06,A-089363,2024-07-11,NA,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0E9334,A(-8ED5%D+D,2024-09-07,NA,BASIC,23,437,5244,FALSE,FALSE,FALSE ,FALSE,)MON*THLY,TRUE
s-6a7c79,a-4_ef964,2024-08-28,na ,pro,17,0,0,true,NA,false,false ,monthly,true
S-1cfab2,NA,2024-12-01,NA,NA,37,7363,88356,FALSE ,FALSE,FALSE,FALSE ,mont-hly,TRUE
S-0c06&91,A-19b2c8,2024-10-25 ,NA ,NA,20,3980,47760,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
S#-#b1$8ae9,^A-b78(bf8,2024-12-14,NA,Pro,33,1617,19404,FALSE,NA,FALSE,FALSE,monthl(y,TRUE
S^-A0ABC*F,A-42B791,2024-12-11 ,NA,*PRO,14,686,8232,FALSE,FALSE,FALSE,FALSE,ANN(UAL,FALSE
S^-56(7f8f,A-02cd81,2024-06-01,NA,Ente@rprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE ,NA,TRUE 
(S-3673f2,A-cd458b,2024-08-17,NA,Enterprise,NA,9353,112236,FALSE,FALSE,FALSE ,NA,an%nual,NA
S-3ff7bb ,A-10b8f2,2024-08-15,NA,Basic,47,0,0,NA,NA,FALSE,FALSE,@monthl%y,TRUE
S-b(9d+674,A-cc98-bc,2023-07-09,NA ,Enterprise ,32,6368,76416,FALSE,FALSE,FALSE,FALSE,month%ly,TRUE
NA,A-474ad4,2024-07-02,NA,P!ro ,NA,833,9996 ,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-67c1d8,A-328@bd0 ,2024-12-18 ,NA,P-ro ,18,882,10584,FALSE,FALSE,TRUE ,FALSE,annual,TRUE 
S-c85c63,A-5c0.46d,2024-12-02,NA,Bas@ic,93,1767,21204,FALSE,FALSE,FALSE ,FALSE,monthly,FALSE
_S-+8d)d1cf,(A-4d1e7+5,2024-12-17,NA,B%asic ,20,380,4560,FALSE,TRUE,NA,FALSE,m*onthly,FALSE
S-3741b9,A-c16b88,2024-06-20,NA,Basic,23,0,0,TRUE,FALSE,FALSE,NA,annual,TRUE
S-90dd19,A-29)7a%2d,2024-03-04,NA,Pro ,27,1323,15876,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-d62a15,A-08_9363,NA,NA,Ente&rprise,10,1990,23880,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-2a928c ,A!-fa309_5 ,2024-12-16,NA,Basic,70,1330,15960,FALSE,FALSE,FALSE,FALSE,m*o^nthly,TRUE
NA,^A-3a-5a!d8,2024-01-14,NA,(Enterprise,NA,2189,NA,FALSE,FALSE,TRUE,FALSE,a(nnual,TRUE
S-3dc46b,A-5790f4,2024-12-23,NA,P%ro ,12,588,7056 ,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-d61+06b,A-0a2&8)2f,2024-10-16,NA,)Basic,NA,114,1368,FALSE ,FALSE,FALSE,FALSE,month-ly,TRUE
S-c5@a75d,A-&662#24b,2024-12-18,NA ,Pro,NA,4508,54096,FALSE,FALSE,FALSE,FALSE,ann)ual,TRUE
S-2f11bb,A-82d8a6,2024-12-29 ,NA,Pro,NA,245,2940,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8f2b13,A-!034368,2024-10-14,NA,Enterprise,28 ,5572 ,66864,FALSE,FALSE,FALSE,FALSE,a(nnua*l,TRUE
S-404^7a8,A-e19ff6,2024-06-01,NA,Basic,1,19,NA,FALSE,FALSE,FALSE ,FALSE,monthly,FALSE
S-969c1d,A-5%b4e)bb,2024-07-13,NA,@Basic,29,551,6612,FALSE,FALSE,NA,FALSE,month&ly,TRUE
S-f41a31,A-659280,2023-11-25 ,NA,Ente)rprise,13,NA,31044 ,NA,FALSE ,FALSE,FALSE,mon(thly,FALSE
S-7a36ee,A-b11cd0,2023-02-16,2024-06-22,Basic,26,494,5928,FALSE,FALSE,FALSE,TRUE,m-onthl@y,TRUE
S-b1d)153,+A%-3_793ee,2023-11-23 ,2024-10-08,Pro,49,2401,28812,FALSE,FALSE,NA,TRUE,month@ly,TRUE
S-51%5^485,A-f_3ff05,2024-09-21,NA,NA,35,1715,20580,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
S!-f#e910d,NA,2024-10-19,NA,Basic,5,95,1140,NA,NA,FALSE,FALSE,monthly,TRUE
NA,A--157070,2024-01-26 ,NA,Ent.erprise,16,3184 ,NA,FALSE,TRUE,FALSE,NA,annual,TRUE
NA,NA,2024-10-27,NA,Pro,57,2793,33516,FALSE,FALSE,FALSE,NA,NA,FALSE
S-cea51e,NA,2024-12-22,NA,NA,20,0 ,0,TRUE,FALSE,FALSE,FALSE,monthly,NA
S--1d+63bf,#A-69fa(d4,2024-02-01,2024-08-19 ,Enterprise,22,4378,52536,FALSE,FALSE,NA,TRUE,NA,TRUE
S-951c06,A-0.532a_9,2024-09-26 ,NA,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,ann#ual,TRUE
NA,.a.-de58ca,2024-09-01,NA,enterprise,36,7164 ,NA,NA,false,false,false ,annual,true
S-5010(46,A-&c4ea6)0,2024-07-20,NA,NA,18,882,10584,FALSE,FALSE,FALSE,FALSE,ann.ual,TRUE
NA,A--4e+f964,2024-11-11,NA,Basic,17,323 ,3876,NA,FALSE,FALSE,FALSE,monthl&y,TRUE
S-3012FA,A-902%EF7,2024-09-05,NA,P+RO,83,4067,48804,FALSE,NA,FALSE,FALSE,ANNU-AL,TRUE
S-936e80,&A$-5%a3eb9,2023-09-21,NA ,Pro,18,882,10584,FALSE,FALSE,FALSE ,FALSE,(a_n&nual,TRUE
S-7bebc1,A-054&577,2024-08-27,NA,NA,24,456,5472,FALSE,FALSE,FALSE,NA,.annu&a!l,TRUE
S-cd8a6a,A-96215d,2024-11-04,NA,Pro,10 ,490,5880,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-810a67,A-592832,2024-10-15,NA,Pro,18,882,10584,FALSE,NA,FALSE,FALSE,monthly,TRUE
NA,^A-e693b*6,2024-05-11,NA,Pro ,55,2695,32340,FALSE,FALSE,NA,FALSE,monthly,FALSE
S-1ad030,A-92(a3af,2024-09-01,NA,En&te#rprise,25,4975 ,59700,FALSE,FALSE,FALSE,FALSE,annual,FALSE
