ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-81da6c,A-337!bc1,2024-11-21,2024-11-22 13:00:00,37,h*igh,78 ,3,FALSE
T-637137,A-2B9D3E,2023-08-28,2023-08-29 09:00:00,33,HIGH,68,NA,FALSE
T-83@7699 ,#A--751bd4,2024-02-22,NA,21,urgen_t,174,5 ,NA
NA,A-0*E96%6D,2024-01-16 ,2024-01-18 13:00:00 ,61,HIGH ,73,NA,FALSE
T-538074,A-6a4e2d ,2024-04-20,NA,22,low,156,4 ,FALSE 
NA,a-4f18f0 ,2023-01-05,2023-01-06 07:00:00,31,low,39,NA,NA
T-0d0fed,A-ff79$f2,2023-12-30,2023-12-31 13:00:00,37,medium,29,NA,FALSE
T-a6(4b83,!A-f97b9a,NA,2023-04-19 02:00:00,2,urgen)t,121,4,FALSE
T-563a6&4,A(-_b9f5b_1,2023-08-20,NA,25 ,m*edium,15,3,FALSE
T-2cb775,A-e35*1e1 ,2024-10-04,2024-10-04 02:00:00,NA,low,101,4,FALSE 
T.-+c$83359,^A-9208f0,2023-07-17,2023-07-17 20:00:00,20,low,25,3,FALSE
T-47a586,A-c_43359,NA,2023-09-10 02:00:00,2,&high,43,4,FALSE 
T-948932,A-a#fa505 ,2023-03-14,2023-03-15 12:00:00,36,low,116,NA,FALSE
T-8@7bb00,A-c70870 ,2024-08-18,2024-08-19,24,medium,NA,3 ,FALSE
NA,A-dcc3f1,NA,2024-08-23 17:00:00,17 ,high,52,NA,FALSE 
T-0%4%d@be2,A-22d9d2,2024-07-16,2024-07-16 14:00:00,14,urgent,25 ,NA,FALSE
T-b55b60,NA,2024-08-25,2024-08-25 22:00:00,22,low,50 ,5 ,FALSE 
T-0721f7 ,A-a1b+80b ,2024-07-25,2024-07-26 12:00:00,36,low ,15,5 ,FALSE
T-394a48,A-2!96d7c,2023-05-14,2023-05-16 19:00:00,67,%low,170,NA,FALSE 
T-9d7afa,A-86fc1d,NA,NA,19,_urgen*t,30,NA,FALSE
(T-20705^4,A-3314+24,2023-03-30,2023-03-31 05:00:00,29,NA,43 ,NA,FALSE
T-f8e692,A-ed510f,2023-07-18,2023-07-19 02:00:00,26,low,110,4,FALSE
T-80126f,A-94d3da,2024-11-23 ,NA,16,NA,52,3,NA
.T-b#cd0e-b,A-b3f*e05,2023-04-12,2023-04-13 23:00:00,47,hig-h,173,3,FALSE
T-53266e ,A-337bc1,2024-05-03,2024-05-05 05:00:00,53 ,high,30,5,TRUE
T-2e22ae,A-69b156,2023-02-11,2023-02-12 04:00:00,28,NA,8,NA,NA
T-c42d1d,A-fd9422,2024-12-22 ,2024-12-24 04:00:00,52,urgen$t,79,4,FALSE
T-3ec5db,A-8ed5dd,2023-05-20 ,2023-05-22,48,)urgent,84,NA,FALSE
T-.55400f,A-84ebe4,2024-12-20,2024-12-20 05:00:00,5,medium ,133,4,FALSE
T-32884f,A-18*793f,2023-08-09,2023-08-10 20:00:00,44,high,NA,5,FALSE
T-9b_7&861,NA,2023-08-29,2023-08-30 13:00:00 ,37,high,23,5,FALSE
-T-9e_fe75,A-55f257,2024-07-12,2024-07-14 17:00:00,65,low,13,5,FALSE
%T--e4d183 ,A-44dc83,2024-09-15,2024-09-16,24,l%ow,6,5,FALSE
T-96c05e,@A-0@2fac6,NA,NA,10,medium,53,NA ,FALSE
NA,A-d77&f4c,2024-06-30,2024-07-02 06:00:00,54,low,68,NA,NA
T-8b7#10d ,A-b179bf,2023-02-28,2023-02-28 09:00:00,NA,#l*ow,6,NA,FALSE
T-50ec38 ,A-de58-ca,2024-09-15 ,2024-09-16 18:00:00,42,high,127,3,FALSE 
T-ad5%952,A-202b#67,NA,NA,8,urgent,23,5,FALSE
NA,A!-+ba$6516,NA,2024-06-18 15:00:00 ,NA,urgent,71,NA,FALSE
T-4f7)055,)A-e61e98 ,2023-04-16 ,2023-04-17 17:00:00,41 ,urge_nt,117,3,NA
T-cc8d03,A*-69fad4,2024-07-19,2024-07-20 22:00:00 ,46,medium,22,3,FALSE
NA,^A+-_7$988d1 ,2024-09-07,2024-09-07 09:00:00,9,low,104,5,FALSE
T-f-44!3cd ,NA,2024-08-31,2024-09-01 15:00:00,39,urgent,86 ,3,FALSE
T-EBB763 ,A-F441$80,2024-04-08,NA,61,U*R(G#ENT,89,5,FALSE
T*-34ad09 ,A-fabe19,2023-03-01,2023-03-02 23:00:00 ,NA,u&rgent,37,NA,FALSE
T-5c2e35,A$-034*368,2023-01-11 ,2023-01-12 09:00:00,33 ,ur$gent,123,NA,FALSE
T-afa081,A-912-3ac,2024-11-22 ,2024-11-24 15:00:00,63,NA,105,3,FALSE
T-!367f!e2,A-f1(7767,2023-05-21,2023-05-22 15:00:00,39,NA,125,3,FALSE
T-ef7$c2*f,A-94d3da,NA,2023-02-06 19:00:00 ,43,!urgen+t,139,3,NA
T-9ff2ab,A-32fb14,2024-05-27,2024-05-27 17:00:00,17,*urgent,10,NA,NA
T-b6fed7,A-798a3*f,2023-12-19,2023-12-20 21:00:00,45,high,9,NA,NA
T-16818f,A-139c3b,NA,2024-12-16 18:00:00,42,medium,131,4,FALSE
T-a41057,A-22f2df,2023-04-24,2023-04-25 01:00:00,25,high,131,NA,NA
T--152c1d,&A-779e4e,2024-11-03,2024-11-04 16:00:00,40,urgent,171,5,FALSE
NA,+A-309e54,NA,2024-09-26 04:00:00,52,NA,71 ,NA,FALSE 
T-d6943a,%A-76fa4d,2023-07-09,2023-07-09 14:00:00,NA,NA,86,5,NA
T-7a84fc,A-5a215a,2024-09-13,2024-09-14,24,low,NA,5,FALSE
T-000c31,A-3ce5b8,2024-04-05,2024-04-05 21:00:00,21,NA,65,NA,NA
NA,A-9*badbd ,2024-09-07,2024-09-08 10:00:00,34,low,149,5,FALSE
T-+1b7a8e,A$-a7bd4#b,2023-11-11,2023-11-12 04:00:00,28,*urgent ,169,NA,FALSE
T-964182,^A-104f1a,2024-04-08,2024-04-08 11:00:00,11,mediu%m,19,3,TRUE
T-f^b59aa,A-e@08cd3,2024-04-29,2024-04-29 14:00:00,14,high,96,NA,FALSE 
@T-49e572 ,A-59f724,2024-09-19,NA,26,m^edium,48 ,5,FALSE
T-173d0c,A-f1f639,2024-05-29,2024-05-30 17:00:00,41,NA,19,5,FALSE
T-^9cbdc5,A-c222ab ,2024-10-28,2024-10-28 09:00:00,9,medi.um,NA,NA ,FALSE
T-5+3)4^a33,NA,2023-12-07,2023-12-09 05:00:00,53 ,low,NA,NA,NA
t-b%87a5a,a+-b7724f,2024-07-24 ,2024-07-25 19:00:00,43,$low,175,NA,false
T-76d301,A-e4144b,2024-03-29,2024-03-31 07:00:00,55,urge*nt,178,4,FALSE
T-7d5bb9,A-*c$58f49,2024-09-18,2024-09-20 04:00:00,52,.urgent ,31,NA,TRUE
T-ad7&2a6 ,$A-3423@03,2024-03-03,2024-03-03 10:00:00,10,high,10,NA,FALSE
T-3%70b82,A-712426,2023-11-24,2023-11-26 01:00:00,49,+low,87,5,FALSE
T-913bc6,A-60073$4,2023-11-02,2023-11-03 06:00:00,30,u^rgent,117,NA,FALSE
T-262c36 ,A-86902e,2023-05-19,2023-05-21 19:00:00 ,NA,medium,165 ,NA,FALSE
T-b68.5e1,!A-02cd81,2024-03-12 ,2024-03-13 13:00:00,37,me#dium,111,NA,FALSE
T-1a19ef,A@-!2d1036 ,2024-09-19,2024-09-19 20:00:00,20 ,medium,98,5,TRUE
%T-85&c#45+0 ,A#-439b_2f,2023-01-05,2023-01-05 05:00:00,NA,low,67,NA,FALSE
T#-b0063c,A-8b0451,2024-02-17 ,2024-02-17 23:00:00,23,high,111,3,FALSE
T(-a0d06_0,A-9208+f0,2023-01-04,2023-01-04 12:00:00,12,low ,18,NA,FALSE
_T-93f669,NA,2024-10-29,2024-10-30 12:00:00,36 ,high,154,NA ,FALSE
T-34deb3,NA,2024-05-16,2024-05-18 02:00:00,50,high,150,NA,FALSE
NA,A-432483,NA,2024-09-22 03:00:00,51,NA,128,NA,FALSE
t-ba5#9c1,a-bbc346,NA,2024-09-07 03:00:00,51,(medium,156,5,false
T-7@917a1,A-8@ed5dd,2024-06-09 ,2024-06-10 16:00:00,40,high,NA,NA,FALSE
T-d5&32cc,A-4f18f0,2024-08-04,2024-08-05 10:00:00,34,low,34,4,FALSE
T-*de7b56,&A-6f8ad%2,2024-11-15,2024-11-17 11:00:00,59,medium,NA,5,FALSE
T-9890b1,A-9%6bb-c6,2023-03-24,2023-03-26 16:00:00,64,high,NA,4,FALSE
$T-f4b555,NA,2024-02-05,2024-02-06 08:00:00,32,me_dium,3,NA ,FALSE
T-d97c4e,A-e5d6ab,2023-07-10,NA,50,NA,9,NA,FALSE
T-810E51,A-E!B(7C38,2024-07-14,2024-07-14 05:00:00,5,LOW,83,4,FALSE
T-a8d3cc,#A-e98302,2024-11-25,2024-11-26 18:00:00,42,urgent ,57,4,FALSE
T-1ce392,A-ad3ab(d,2023-12-28,2023-12-29 01:00:00,25,urgent,164,3,FALSE
T-8f5672,-A-c3*7601,2023-10-19,2023-10-21 11:00:00 ,59,NA,5,NA,FALSE
T%-4fa65e ,A-a093%55,NA,2024-06-03 18:00:00,18,urgent,55,NA,FALSE 
!T-(8)d6+6fe,A-d40bf7,2023-01-04,NA,27,urgent,171,5,FALSE
T-788eff,A-029f69,2024-04-18,2024-04-19 11:00:00,35,urgent,131,3,FALSE
T-3_b516f,A-1b7577,2023-05-22 ,2023-05-22 19:00:00,19,NA,167,5 ,NA
T-30_c6e3,A-e)b2fdc,2023-11-17,2023-11-18 03:00:00,27,low,30,5,FALSE
NA,!A-241e75,2023-02-12,NA,8,&medi#um ,69 ,4,FALSE
T-08c89b,A-309e#54,2024-04-27,NA,36,u!rgent,82,3 ,FALSE
T*-74e1b9,A-0db)d#c6,2023-09-06 ,2023-09-06 21:00:00,21,l%ow,138,NA,FALSE
^T-20a)128,A-7988d1,2024-11-26,2024-11-27 21:00:00,45 ,urgent ,31,3,FALSE
T-d23_a9b ,A-ad296b,2023-07-22,NA,31,NA,NA,5 ,FALSE
T-c55d61,A-8ed5dd,2023-03-21,2023-03-21 06:00:00,6,high,8,4,FALSE
T-2626.fb,A^-6#7be94,NA,NA,14,high,168,NA ,FALSE
T-8ed20f,A(-54d94a,2023-08-15,2023-08-15 18:00:00,18,medium,78,NA,FALSE
T-!01dc5a,A-fd9422,2024-03-10,2024-03-12 22:00:00,70,urgent,115,4,TRUE
T-279c10,NA,2023-07-09,2023-07-10 09:00:00,33 ,high,149 ,NA,FALSE 
T-a48070,A-856b1e,2024-02-10,NA,38,l_o+w,111,NA,TRUE
NA,NA,2024-11-03,NA,41,l^ow,NA,5,FALSE
T^-48)d493,A-8145a0,2024-10-26,2024-10-27 15:00:00,39,medium,122,4 ,FALSE
T-4d4a28,^A-f#d9422,2023-07-14,2023-07-14 23:00:00,23,NA,162,4,FALSE
NA,NA,2023-12-16 ,2023-12-17 06:00:00,30,-low,2,NA,FALSE
T-ca5ab4,A-@53f4e3,2024-09-24,2024-09-25 15:00:00 ,39,urgent,98,5,FALSE
T-%74be0c,NA,2024-11-16,2024-11-16 02:00:00,2,high,4,4,FALSE
NA,A-#016)0+43,2024-12-11,2024-12-13 11:00:00,59,low,NA,NA,FALSE
T-9fff22,A-b07346 ,2024-03-08,2024-03-10 04:00:00,52,medium,162,NA,FALSE
T-6503b3,A-9_123(ac,2023-12-19 ,2023-12-21 18:00:00,66,high,24,5,FALSE
T-2e478d,A-6965e1,2023-06-19,2023-06-20 18:00:00,42,medium,175,NA,NA
T-6d8847,&A-3a5ad8,2023-07-16,2023-07-18 02:00:00,NA,urgent,NA,NA,FALSE
T-^245f39,A&-e3bd_71,2023-06-30,2023-06-30 19:00:00 ,NA,u+rgent,105,NA,FALSE
NA,a+-202b67,2024-06-26,2024-06-28 21:00:00,69,medi+um,109,NA,false
T-#a32345,A-503d5a,2024-11-20,NA,NA,NA,54,NA,FALSE
)t-42f9b6,a-bcf664 ,2023-05-12,2023-05-12 12:00:00 ,12,urgen+t,NA,NA,false
T-399CD5,NA,2023-03-30,2023-03-30 23:00:00,23,.URG_ENT,62,3,FALSE
T-5c4e0+b,A-c6_0-8c8,2023-09-23,2023-09-25 12:00:00,60,medium ,39,3,FALSE
T-611dd2,A-86902e,2023-07-22 ,2023-07-23 05:00:00,29 ,medium,166,3,FALSE
T-b48c+61,^A-2789e3,2024-11-10,NA,69 ,med_ium,74 ,4,FALSE
T-34025b,A-5c9849,NA,NA,70,u*rgent,104,NA,FALSE
T-a0a7fe,A-55f257,2023-02-27,2023-02-28 07:00:00,31,^m+edium,160,NA,FALSE
%T-8%c@66ed,A-^7c83a1,2023-09-20,NA,65 ,low,38,4,FALSE
T-6e-55e5,A-0f7d7-7,2023-06-05 ,2023-06-06 03:00:00,27,)h_igh,48,5,NA
T-526bb5,NA,2024-08-10,NA,41,high,135,NA,FALSE
(T-c25880,A^-$9289f6,2023-06-01,2023-06-02 11:00:00,35,medium,59,5,FALSE
T-c8-7e58,A-7$16841,2023-12-11,2023-12-13 16:00:00,64,low,102,5,FALSE
T*-8d611d,A-2e3bad,NA,2023-02-09 07:00:00,31 ,medium,125,3,FALSE
T-a7ddd2,NA,2023-03-29,2023-03-31 12:00:00 ,60,)high,169,NA,FALSE
T-e44461,$A-7f2(9a7,2024-07-08,2024-07-09,24,u-rgent,5,4,FALSE
T-b2d025,A-37+93ee,2024-06-26 ,2024-06-27 20:00:00,NA,low,176 ,NA,FALSE
T-65a10b,NA,2023-08-16,2023-08-16 13:00:00,13,^mediu@m,12,3,FALSE
T%-#0c9c8^8 ,A_-0baac2,2024-07-10,2024-07-12 05:00:00,53 ,high,89,5,FALSE
T-0eef43,A-fa2041,2024-03-30,2024-03-30 16:00:00,16,low,99,3,FALSE
T-662+a1c ,A-e1&9ff6,NA,2023-02-02 08:00:00,32,u)rgen@t,74,NA,FALSE
T-f37486,NA,2023-02-03,2023-02-03 05:00:00,5,urgent,123,5 ,TRUE
T-633fa7,A-054577,2023-09-01,2023-09-02 22:00:00,46,urgent,70,4 ,FALSE
T-a291f6,A-e98&302,2023-09-28,2023-10-01,72 ,urgen&t,178,NA,FALSE
T-bf987+8,A-^3ce5b8,2024-11-15,NA,67,urgent,15,NA,FALSE
T-)3345a4,)A-6da850,2024-12-21,NA,57,low,112,4,FALSE
T-d99655,A-712533 ,2024-11-26,2024-11-28,48,%high,104,NA,FALSE
#T-2166d3,A-a$a951^1,2023-01-11,2023-01-13 08:00:00,56 ,hi&gh,NA,4,FALSE
T+-698b5a,A-d62e02,2024-05-04,2024-05-05 12:00:00,36,h^igh,31,4,FALSE
T-4c47b_4,NA,2024-02-29,2024-02-29 08:00:00,8,low,152,5,FALSE
T-7da^6d5,A-781cc0,2024-12-17,2024-12-19 16:00:00 ,64,+high,162,3,FALSE
T-5e536f ,A-40906c,2024-10-21,2024-10-22 08:00:00,NA,NA,91,NA,FALSE
T-b94ce2,NA,2024-12-10,2024-12-11 18:00:00,42,urgent,142,5,FALSE
.T.-411de2 ,A&-c@9bb3e,NA,2023-09-29 21:00:00,69,l%o$w,7,5,FALSE
T-458!b18 ,A-_22f2d-f,2024-05-23 ,2024-05-25 22:00:00,70,urgen)t,60,5,FALSE 
T-^3171ab,A-4c56c9,2024-08-26,2024-08-26 09:00:00,9 ,lo@w,10,4,NA
T-5435e7,A-7c83a1,2024-04-10,2024-04-12 08:00:00,56,NA,140,3,FALSE
T-9c036$9,A-34ea2f,NA,2023-09-25 16:00:00 ,40,l^ow,30,NA,FALSE
NA,NA,2023-08-21,2023-08-22 07:00:00,31,urgent,112,5,FALSE
T-3e6e13,A-&e1462e,NA,2024-08-02 12:00:00,12,urgent,115,3,FALSE
T-d9ea42,A-b11cd0 ,2023-05-23,2023-05-24 12:00:00 ,36 ,m$edium,158,5,FALSE
T-c0_b9bc,A-f03140 ,2023-06-15,2023-06-16 07:00:00,31,urgent,143,3,FALSE
NA,A-c*c9)8bc,NA,2023-03-24 10:00:00,10 ,low,83,NA,FALSE
T-ebb%598,A-84e$be4 ,2023-09-06,2023-09-08 19:00:00,67,low,132,4,FALSE
T-008e20,A-b78*bf8,2024-12-17,2024-12-19 01:00:00,49,urg-en^t,94,3,FALSE
T-_b41d5)c,NA,2023-09-15,2023-09-15 05:00:00,5,high,71,NA,FALSE
T-e45d@fb,A-0f6450,2023-04-08,2023-04-08 16:00:00,16,medium,173,4,FALSE
T-d6f0ba,A-30b4ca,2024-05-15,2024-05-17 04:00:00,52,lo^w,69,NA ,NA
T-41e58d,A-9bfc9f,NA,2024-02-29 04:00:00,4,%high,170,NA,FALSE
T-12.9715,A-5%4ecc2,2023-07-06,2023-07-08 22:00:00,70,high,97 ,NA,FALSE
NA,NA,2024-07-03,NA,72,low,80,NA,NA
T-fa177b,%A-e2cd1b,2023-07-28,2023-07-30 13:00:00,61,low,29,4,FALSE
T-95c3d#d,A-fa*be19 ,NA,2024-01-07 19:00:00,43,hi)gh,15 ,NA,FALSE
&T-57d464,A-671f31 ,2023-11-07,2023-11-08 20:00:00 ,44,hi)gh,146,4,FALSE
T-f9)7334,NA,2024-11-02,2024-11-03 18:00:00,42,^urgent ,75,NA,NA
t-c2f4)0f,a-1#f0636,2024-08-22,2024-08-22 17:00:00,17,h$igh,68,3 ,false
T&-6c2263,A-828-61f,2024-09-14,2024-09-14 17:00:00,17,NA,150,NA,FALSE 
T-9ac5fe,A-068fc6,2024-04-25,2024-04-26 10:00:00,34,NA,106 ,4,FALSE
T-70987d,A-1f7acb,2024-12-05,2024-12-07 09:00:00 ,57,high,178,NA,FALSE
T-96ccc2,A*-186a44,2024-12-30,NA,24,high ,146 ,4,FALSE
t-04fe85,NA,2023-09-24,2023-09-24 06:00:00 ,6,(high,121,4,false
T-8a_b6e$a,A-dcc3%f1,2024-08-20,2024-08-21 21:00:00,45,high ,153,NA,FALSE 
T-7c&b39d,A-3be56^b,2023-12-22,2023-12-22 14:00:00,14,medium,32 ,3,FALSE
T-831e11,A*-cb6cc6,2024-06-26 ,2024-06-26 05:00:00,5,l_ow,90,NA,FALSE
NA,A-c)b533_3,2023-04-25,NA,13,high,54,NA,FALSE
T$-b251a1,A-20736a,2024-01-08,NA,25,urg.ent,11 ,3,FALSE 
T-06628f,A-!4e960a,2023-10-31,2023-11-02 06:00:00,54,urge$nt,95,NA,FALSE
T-452a96,NA,2024-04-05,NA,NA,low,149,NA,FALSE
t-702*e0f,a-#96e141,2024-01-26,2024-01-27 22:00:00,NA,high,17,4,false
NA,A!-1b757%7,2024-05-31,2024-05-31 10:00:00,10,medium,37,3 ,FALSE
T-ca831e,A-9b9f_e$9 ,2024-12-21,2024-12-21 08:00:00,8,high,127,NA,FALSE
#T-073728,A-b9@eed8,NA,2023-03-03 22:00:00,22,!med.ium,116,NA,TRUE 
T-0-88E00,A-3B37D9,2023-03-16,2023-03-18 15:00:00,63,HIGH,107 ,NA,FALSE 
T-C9%862E,A+-9+6215D,NA,2023-08-05 01:00:00,25,NA,115,3,FALSE 
T-3%21bf6,A-5ed98d,NA,2023-06-30 17:00:00,NA,*urgent,79,5,FALSE
T-1df716,A-0b0d6d,2024-10-09,2024-10-11 01:00:00,49,medium,145,NA,FALSE
T-69edbb,A-c16cf7,NA,2024-10-26 09:00:00 ,57,@l.ow,46,4,FALSE
-T-44c!fed,A-592832,2023-12-02,2023-12-04,48,high,68,NA ,FALSE
T-7d169d,A-4a4c2+d,2023-06-07,2023-06-08 07:00:00,31,NA,121,NA,FALSE
NA,&A-98a59a,2024-09-08,2024-09-10 13:00:00,61,low,48,5,FALSE
T-0ec7ca,A-e4bf56,2024-02-13,2024-02-14 11:00:00,NA,NA,59,3,FALSE
T-22aa61 ,A-4a4c2d,2023-04-29,2023-05-01 03:00:00,51,low,74,4,FALSE
T-ec-55#d4,A^-9c18c4,2023-07-24,NA,69,ur_gen@t,67,5,FALSE
T-cee095,A-(e08cd3,2023-04-23,2023-04-24 17:00:00,41,high,129,NA,FALSE
T-45f75a ,A-dcc3-f)1,2024-08-17,NA,24,high ,71,NA,NA
T-8b2aa1,A-65a46c,2024-03-18,2024-03-19 13:00:00,37,medium,118,NA,FALSE 
NA,#A-1D5444,2024-06-01,2024-06-03 07:00:00 ,55,HIGH,29,4,FALSE 
T-1850d3,A-0158bb ,2024-01-11,2024-01-12 08:00:00,32,urgent,50,3,FALSE
T-a1bc5a,A-.7c+6b6b,2024-06-24,NA,49 ,low,41,NA,FALSE
T@-361*ccf ,A-c)e_66f8 ,2024-12-06,2024-12-07 09:00:00,33,low,33,4,FALSE
T-0416e6,A-)44dc83,2023-08-31,2023-09-01 11:00:00,35,high,120,5,FALSE
T-c*1de5f,A-a09355,2023-10-13,2023-10-15 22:00:00 ,70,ur!g)e)nt,NA,NA,FALSE
T-15233B,A-C62+E55,2023-09-24 ,2023-09-24 15:00:00,15,L(OW,8,NA,FALSE
T-2e0ccd,A-3b37d9,2023-09-30,2023-10-01 17:00:00 ,41,low,111,NA,FALSE
T-488392,A-bd4513,2024-12-30,2024-12-30 10:00:00,10,high,12 ,5,NA
T-2be*5^0d,)A-3a5ad8,2024-12-26,2024-12-26 14:00:00,14,urgent ,16,5,FALSE
T-6ce2af,NA,NA,2023-04-23 11:00:00,35,h(igh,156,4,FALSE
NA,A-5a21.5a,2024-06-10,2024-06-10 18:00:00,18,NA,4,3,FALSE 
t-64293a ,a-8ae3fc,2024-04-27,2024-04-29 11:00:00,59,high,NA,4,NA
T-9ea26e,A-5*0bb9f,NA,2023-04-15 05:00:00,5,NA,88,NA,FALSE
T-5.fbd#b4,A-2789e3,2024-01-06,2024-01-06 20:00:00,20,medium,116,4,FALSE
T-627615,*A-)dec005,2023-05-04,2023-05-06 04:00:00,52,high,124,NA,FALSE
T-7b13df,NA,2024-08-01,2024-08-01 23:00:00,23,low,35,NA,FALSE
T#-3118d#4,A-df1e4!4,2024-11-22,2024-11-24 20:00:00,68,NA,128,NA,FALSE 
T-9ac4b7,A-42b79+1 ,2023-04-05,2023-04-07 02:00:00 ,50,medium,20 ,NA,FALSE
t-5d1f#63,a-&c+42_f1!f,2023-08-16,2023-08-16 03:00:00,3,-low,11,3,false
t-f81be8,a-503d5_a,2024-10-29,2024-10-31 15:00:00,63,low,57,4,false
T-a*952c0,A-855a48,2023-04-18,NA,NA,high,125,NA,FALSE
t-2ba*fb7,a-7d514c,2024-12-07,2024-12-09 04:00:00 ,52 ,NA,NA,NA,false
T-1761af,A-50bb9f,2023-08-02,2023-08-04 15:00:00,63,low,29,4,FALSE
T-ca-8e8f,A-c608c8,2024-08-16,2024-08-18 10:00:00,58,low,93,NA,NA
T%-38dc90,A%-#6dee43,2023-02-05,2023-02-08,72,high,9,5,NA
T-e2a819,A-50819)9,2024-03-05,2024-03-07 12:00:00,60,^l@ow,123 ,NA,FALSE
T-b1654b,.A-3c1a3f,2023-11-10,2023-11-12 03:00:00 ,51,high,63,NA,FALSE
T-9d2(c2c,A-425^e76,2024-03-05,2024-03-07 12:00:00,60,NA,50,NA,FALSE
T-(75946(1,A-45ce7a,NA,2023-02-12 12:00:00,60,low,87,4,FALSE
T-a6d9(f2,A-44.37e4,2024-11-03,2024-11-03 02:00:00 ,2 ,NA,NA,NA,NA
T-.88e515,NA,2023-04-09,2023-04-10 20:00:00,44,NA,174,NA,FALSE 
T-6af11a ,A-4ef964,2023-06-10,2023-06-12 10:00:00,58,NA,47,NA,NA
NA,A-!7dacce,2024-03-16,2024-03-18 12:00:00 ,60,urgent,129,NA,FALSE
T-5b2(cc5,NA,2024-08-01,2024-08-01 07:00:00,7,low,169,NA,FALSE
T-236dda,&A-09316c,2024-06-28,2024-06-30 04:00:00,52,high,110,5,TRUE
_T-17e9a8,A-29_6d7c,2023-07-05,2023-07-07 23:00:00,71,#lo+w,118,NA,FALSE 
T-089#2d2,NA,2023-07-04,NA,4,l+ow,80,3,FALSE
%T%-20+99b8,(A^-d4e0d4,2024-08-18,2024-08-20 05:00:00,53,high,119,3,FALSE
T-739439,A-67be94,2024-11-28,2024-11-29 05:00:00,29,high,32 ,3,FALSE
T-^9f3c3d,A-417d+2f,NA,NA,29,low,74,NA ,FALSE
&T-a5d583,A-462d45,2024-01-11,2024-01-12 12:00:00,36,high ,111 ,NA,FALSE
NA,A-fe79a5,2023-12-01,2023-12-02 10:00:00,34,low,32,NA,FALSE
T-3ff542,A-8*55a48,2024-07-10 ,2024-07-12 17:00:00,65,-low,96,3,FALSE
T-225$82a,A$-4ef964,2024-11-25,2024-11-27 17:00:00,65,medium,151,5,FALSE
T-0bea7d,A*-5b4ebb ,2023-08-03,2023-08-05 05:00:00,53,low,31 ,4,FALSE
NA,A--97#7&ca(0,2024-11-21,2024-11-23 16:00:00,64,NA,NA,4,FALSE
T-95369a,NA,2023-06-11,NA,38,low,124,4,FALSE 
.T-750!7e8 ,A-e83938,2023-08-10,2023-08-13,72,NA,26,NA ,FALSE
T-9b3_f6c,A-ba6516,NA,2024-12-25 15:00:00,15,medi&um,44,4,FALSE
T-f7+b50d,A-30@9e54,2024-01-06,2024-01-06 02:00:00,2,urg!e^n_t,66,NA,NA
t-9a1a87,a%-671f31,2023-07-07,2023-07-08 07:00:00,31,high,32,NA,false
NA,A-5a3eb9,2024-04-08,2024-04-08 05:00:00,NA,medium,NA,NA,FALSE
#T-%19&bc1e,-A-a4527(0 ,2024-02-06,NA,63,high,162,NA,FALSE
T-0f97f5,A-7f4db@3,2023-05-12,2023-05-12 19:00:00,NA,low,153,3,FALSE
T-b_91d49,A-fb1_86e,2024-02-07,2024-02-07 07:00:00,7,urg^ent,107,3,FALSE
T-3b3bad,A#-39dd.f4,2024-03-13,2024-03-14 03:00:00,27,medi+um ,116 ,4 ,FALSE 
T-499df5,A-625d0b,2023-05-21,2023-05-22 21:00:00,45,u&r+gent ,31,NA,FALSE
T-6DD363,A-40A557 ,2024-07-05,2024-07-06 18:00:00,42,NA,150,3,FALSE
T-53723b,A-f19409,2023-04-30,2023-04-30 13:00:00,13 ,medium,45,NA ,FALSE
T-afc27%c,#A-684.255,2024-07-29 ,2024-07-29 17:00:00,17,NA,95,NA ,TRUE
T-f0-1315,A-956988,2024-11-22,2024-11-24 09:00:00,57,urgent,153,3,FALSE 
NA,A-4e960a,2023-03-30,2023-03-31 08:00:00,32,urgent,15,3,FALSE
T-b2@3b9f,A-65c341,2023-04-15,2023-04-17 07:00:00,55,l)ow,109,NA,NA
T-3444f4,A.-9$02e.f7,2023-11-28 ,NA,60,ur-gent,40,4,FALSE
*T-743@1!ee,A-c70870,2023-06-05,2023-06-07 13:00:00,61,high,171,NA,NA
T-9359+63,A-bcbe98,2024-09-12,2024-09-12 05:00:00,5,low,85,4,FALSE
T-7a95e0,A-0baac2,2023-12-16,2023-12-16 07:00:00 ,7,low,54 ,NA,FALSE
T(-eb97d9,A-32fb1)4,2024-07-22,2024-07-22 21:00:00,21,urgent,115 ,NA,FALSE
T_-d6707b,A-7d$f(7a7,2023-04-24,2023-04-26 02:00:00,50,hig-h,5,NA,FALSE
T-b7489a,A-!71615e,2024-01-12,2024-01-14 01:00:00,49,mediu+m,77 ,NA ,FALSE
NA,A-(7dacce,2023-01-20,2023-01-21 02:00:00,NA,h)igh,5,4,FALSE
NA,A-151c_9-a,2024-05-31,2024-06-01 15:00:00,39,high,137,4 ,FALSE
T-7DEDC0,A-A!8D89D,2024-03-26 ,2024-03-27 05:00:00,29,LOW,146,5,NA
(T-c248c0,NA,2024-06-05,2024-06-07 11:00:00,59,hig(h,54,3,FALSE 
NA,A(-bcf87c,2023-12-19,2023-12-21 08:00:00,56,medium,59,5,FALSE
